时间截 R分量 G分量 B分量  Y分量 U分量 V分量 脉搏 血氧
1409926210826 233.9906 7.068646 0.68541664  79.928894 44.32862 116.0876 0 0
1409926210876 230.70494 5.7080207 0.5866797  77.69203 44.924767 115.27346 0 0
1409926210960 230.72667 5.515716 0.7763542  77.54529 44.99521 115.299034 0 0
1409926211022 231.74286 5.872318 0.80635417  78.18807 44.83242 115.54542 0 0
1409926211147 232.34673 6.1922398 0.6276432  78.60926 44.667294 115.69047 0 0
1409926211187 232.2349 6.226081 0.6149609  78.58389 44.672577 115.64672 0 0
1409926211306 232.62485 6.382292 0.6348177  78.84724 44.601067 115.74664 0 0
1409926211392 233.79614 6.9467187 0.8012891  79.76551 44.39607 116.03672 0 0
1409926211424 230.70313 5.7338023 0.7225  77.70615 44.955677 115.25969 0 0
1409926211538 230.30083 5.472669 0.6616276  77.36685 45.0356 115.18247 0 0
1409926211585 233.28224 6.4746485 0.78878903  79.23808 44.508957 115.996956 0 0
1409926211690 233.64427 6.6823177 0.8497656  79.5334 44.434425 116.07982 0 0
1409926211799 233.52995 6.694479 0.83959633  79.49358 44.433384 116.04052 0 0
1409926211828 234.48177 7.155846 0.8351302  80.187225 44.242085 116.27211 0 0
1409926211903 234.63484 7.2532945 0.8584635  80.30961 44.20672 116.30216 0 0
1409926212001 235.1188 7.5889974 0.69471353  80.741196 44.06578 116.40927 0 0
1409926212033 232.09886 6.1679425 0.65953124  78.60331 44.66711 115.687836 0 0
1409926212165 232.03047 6.0380077 0.6528516  78.485245 44.700157 115.684296 0 0
1409926212181 234.04208 6.827669 0.7494792  79.821526 44.36422 116.19502 0 0
1409926212265 234.06833 6.87237 0.73928386  79.86092 44.34586 116.19719 0 0
1409926212310 233.82927 6.879193 0.7238151  79.76557 44.367264 116.12148 0 0
1409926212423 234.27203 7.061094 0.7516537  80.06851 44.289845 116.23305 0 0
1409926212493 235.14656 7.5370965 0.7074219  80.737595 44.093384 116.42836 0 0
1409926212532 235.5953 7.8678646 0.7094011  81.12203 43.98341 116.51026 0 0
1409926212643 232.31047 6.5360546 0.8396745  78.91617 44.607006 115.6369 0 0
1409926212677 230.82559 5.6375 0.73714846  77.66782 44.948933 115.304504 0 0
1409926212784 231.17534 5.7452474 0.7648307  77.874374 44.89573 115.3949 0 0
1409926212856 232.58807 6.406888 0.5769141  78.85638 44.58638 115.73388 0 0
1409926212900 232.23105 6.316888 0.5507031  78.65534 44.628983 115.635025 0 0
1409926212990 232.58041 6.4472394 0.5768099  78.88001 44.578983 115.7207 0 0
1409926213087 233.41672 6.8195443 0.5964583  79.47452 44.40542 115.929794 0 0
1409926213110 233.89758 7.183138 0.79234374  79.93945 44.318436 116.02018 0 0
1409926213196 233.26407 6.9822526 0.7566927  79.54717 44.409325 115.855934 0 0
1409926213275 230.48058 5.6666927 0.7301953  77.53353 44.964947 115.193695 0 0
1409926213373 231.89917 6.016823 0.5783854  78.31252 44.730236 115.57367 0 0
1409926213478 232.31317 6.31974 0.7151823  78.69936 44.662136 115.6475 0 0
1409926213564 232.32385 6.3442707 0.70489585  78.71236 44.64995 115.64703 0 0
1409926213614 233.38841 6.792513 0.76640624  79.45237 44.46078 115.91026 0 0
1409926213694 233.8787 7.046315 0.6423828  79.83183 44.32224 116.04375 0 0
1409926213760 232.68146 6.758711 0.5888802  79.15267 44.487137 115.712395 0 0
1409926213855 230.29422 5.5184636 0.7719401  77.36991 45.028854 115.15787 0 0
1409926213906 233.08546 6.480534 0.9628906  79.16885 44.56703 115.918304 0 0
1409926214071 234.19365 7.02638 0.7600911  79.99884 44.313465 116.20794 0 0
1409926214086 234.30318 7.1739845 0.7630729  80.14401 44.27237 116.21651 0 0
1409926214184 234.50859 7.261797 0.7700521  80.28715 44.236717 116.267685 0 0
1409926214248 235.07664 7.595104 0.8141406  80.73224 44.088123 116.38375 0 0
1409926214337 235.2275 7.7389584 0.80608076  80.88329 44.038933 116.41102 0 0
1409926214364 230.38197 5.6688023 0.534375  77.4859 44.94336 115.164795 0 0
1409926214476 230.3236 5.561263 0.53028643  77.38969 44.969738 115.16797 0 0
1409926214513 232.20479 6.156654 0.7774349  78.53753 44.715675 115.63255 0 0
1409926214594 232.38182 6.2916408 0.7926953  78.6985 44.6719 115.670364 0 0
1409926214683 232.02771 6.229922 0.77058595  78.51804 44.71901 115.56821 0 0
1409926214721 232.73949 6.5204687 0.76890624  78.99061 44.58323 115.74263 0 0
1409926214810 233.15125 6.6997266 0.80283856  79.27534 44.5056 115.846825 0 0
1409926214870 233.94836 7.1740885 0.7588281  79.94946 44.31495 116.03278 0 0
1409926214957 232.9968 6.892266 0.71819013  79.37306 44.453022 115.77406 0 0
1409926214998 230.725 5.6873307 0.6841016  77.65862 44.951485 115.26323 0 0
1409926215105 231.34453 5.8533335 0.70584637  77.984924 44.84828 115.41753 0 0
1409926215143 232.71417 6.45125 0.8338021  78.948944 44.616432 115.74469 0 0
1409926215231 232.34 6.4170575 0.7941146  78.77657 44.659687 115.63263 0 0
1409926215302 232.51578 6.44819 0.78919274  78.85921 44.625626 115.68091 0 0
1409926215401 233.1511 6.7009764 0.81859374  79.288994 44.50669 115.838905 0 0
1409926215434 233.86449 7.121797 0.69773436  79.87952 44.310963 116.01977 0 0
1409926215552 232.4165 6.6908073 0.65389323  79.00409 44.533592 115.62573 0 0
1409926215609 230.80553 5.6166015 0.6814453  77.633644 44.940754 115.295784 0 0
1409926215650 231.97678 6.0334377 0.7009375  78.38049 44.740288 115.5888 0 0
1409926215762 232.34938 6.2465887 0.7136068  78.66648 44.669376 115.664665 0 0
1409926215790 231.80855 6.193802 0.6920703  78.41161 44.740078 115.5049 0 0
1409926215874 231.89662 6.2035027 0.68328124  78.44826 44.71396 115.53258 0 0
1409926215934 232.84265 6.5673437 0.72164065  79.0781 44.54469 115.76797 0 0
1409926216026 233.21378 6.7677474 0.7249219  79.35818 44.464558 115.850494 0 0
1409926216065 231.0538 6.0452213 0.6342448  78.06941 44.815365 115.31958 0 0
1409926216180 229.99588 5.4514585 0.6763932  77.211525 45.05643 115.07997 0 0
1409926216219 232.95833 6.4135027 0.8446224  79.03401 44.57237 115.88044 0 0
1409926216308 233.27951 6.5941277 0.8334245  79.28154 44.493153 115.95417 0 0
1409926216392 233.00343 6.529935 0.7504818  79.171875 44.519634 115.89153 0 0
1409926216440 233.64133 6.810768 0.76851565  79.61693 44.406746 116.048935 0 0
1409926216544 233.83624 6.9260416 0.7503776  79.772095 44.348724 116.09305 0 0
1409926216620 234.50519 7.298229 0.7604167  80.299065 44.210052 116.24945 0 0
1409926216717 231.29602 5.869375 0.6714974  78.0263 44.822968 115.4562 0 0
1409926216759 232.5013 6.109883 0.7050391  78.69785 44.654636 115.809326 0 0
1409926216881 232.8401 6.2610154 0.70697916  78.93949 44.582916 115.892525 0 0
1409926216923 232.80302 6.3864584 0.7210677  78.99307 44.56651 115.85208 0 0
1409926216959 233.05057 6.443724 0.7470313  79.11832 44.530155 115.91198 0 0
1409926217070 233.22948 6.5316668 0.75895834  79.25384 44.49888 115.95419 0 0
1409926217129 234.28607 7.1072917 0.76368487  80.05631 44.26768 116.20099 0 0
1409926217208 233.96016 7.099961 0.7267578  79.910576 44.29531 116.09604 0 0
1409926217276 231.5764 6.0533595 0.67377603  78.24982 44.74453 115.50776 0 0
1409926217362 232.09859 5.9915495 0.61371094  78.42311 44.68982 115.69268 0 0
1409926217411 233.53445 6.643906 0.6421094  79.44013 44.4169 116.04258 0 0
1409926217533 233.47792 6.701081 0.7560156  79.48901 44.43565 116.02443 0 0
1409926217565 233.81537 6.8896747 0.73252606  79.74729 44.350624 116.102264 0 0
1409926217648 234.20699 7.084492 0.7613151  80.04282 44.281616 116.19185 0 0
1409926217704 234.87407 7.4870834 0.75432295  80.56548 44.1243 116.33854 0 0
1409926217789 234.64958 7.450443 0.62864584  80.47961 44.12242 116.2882 0 0
1409926217815 231.46942 6.009974 0.83058596  78.22057 44.80638 115.4874 0 0
1409926217926 231.75015 5.971276 0.63390625  78.28217 44.74156 115.59065 0 0
1409926217978 233.74849 6.7840624 0.7125391  79.65699 44.395233 116.09875 0 0
1409926218064 233.37514 6.7486587 0.69447917  79.48229 44.428856 115.98917 0 0
1409926218257 233.4661 6.7734504 0.6841146  79.53276 44.40883 116.01008 0 0
1409926218270 234.17648 7.2477345 0.660651  80.15396 44.220158 116.16604 0 0
1409926218368 233.41234 6.9977345 0.616276  79.67038 44.33026 115.96482 0 0
1409926218433 231.418 5.8422008 0.57389325  78.03311 44.782032 115.504715 0 0
1409926218522 232.28365 6.111276 0.6331901  78.573166 44.663074 115.733154 0 0
1409926218566 232.94907 6.5214453 0.6246745  79.11246 44.499634 115.88047 0 0
1409926218683 232.79669 6.46237 0.8571484  79.04667 44.56539 115.83776 0 0
1409926218713 233.39671 6.725638 0.83479166  79.47982 44.451458 115.993805 0 0
1409926218800 233.7588 6.914232 0.8567318  79.755806 44.380104 116.07578 0 0
1409926218859 234.32672 7.2523828 0.8148958  80.20651 44.231144 116.20953 0 0
1409926218962 232.38702 6.5496225 0.75735676  78.947044 44.56336 115.70044 0 0
1409926218990 231.28568 5.7364583 0.73828125  77.92867 44.849922 115.4787 0 0
1409926219103 231.90198 5.966224 0.73341143  78.33662 44.74172 115.634476 0 0
1409926219162 232.61192 6.3478127 0.76373696  78.88874 44.593227 115.799736 0 0
1409926219208 232.47572 6.3347135 0.7498828  78.81689 44.601067 115.76081 0 0
1409926219343 232.89339 6.5190625 0.7661589  79.11505 44.521797 115.8607 0 0
1409926219394 234.30695 7.250651 0.7533854  80.19273 44.236824 116.20393 0 0
1409926219482 234.40083 7.330091 0.72221357  80.273636 44.204113 116.21974 0 0
1409926219538 231.36119 5.933307 0.6713802  78.1166 44.797474 115.48216 0 0
1409926219626 231.73692 5.9197006 0.6475781  78.24219 44.758907 115.6 0 0
1409926219664 232.97427 6.471992 0.69268227  79.12507 44.523777 115.90102 0 0
1409926219800 233.0126 6.556914 0.67360675  79.19476 44.4937 115.90219 0 0
1409926219820 233.5019 6.7989845 0.8016406  79.56875 44.41654 116.01706 0 0
1409926219902 233.69734 6.868633 0.8088281  79.699036 44.39068 116.06836 0 0
1409926219971 234.39917 7.2703514 0.803125  80.24252 44.226093 116.22641 0 0
1409926220054 233.68701 7.1273437 0.6863932  79.871056 44.29875 116.03247 0 0
1409926220114 231.15547 5.838646 0.6070573  77.91874 44.823074 115.41904 0 0
1409926220188 231.45596 5.8663282 0.6081641  78.052055 44.79341 115.504326 0 0
1409926220259 232.8038 6.398151 0.69  78.96517 44.563152 115.84323 0 0
1409926220354 233.22882 6.7091146 0.55625  79.36021 44.41922 115.94966 0 0
1409926220432 233.32927 6.767396 0.57803386  79.44948 44.400963 115.97323 0 0
1409926220523 234.07375 7.124362 0.61222655  79.999535 44.254818 116.15352 0 0
1409926220574 234.66786 7.504779 0.60203123  80.49221 44.117214 116.27724 0 0
1409926220710 232.3848 6.6253123 0.5748828  79.01408 44.50401 115.70906 0 0
1409926220737 232.16922 6.1916146 0.49751303  78.57694 44.62224 115.69974 0 0
1409926220840 232.51599 6.3210936 0.51453125  78.807106 44.566822 115.787315 0 0
1409926220907 232.69414 6.50168 0.6475651  78.99884 44.52841 115.80151 0 0
1409926220992 233.06459 6.676328 0.58802086  79.29418 44.44125 115.91146 0 0
1409926221022 233.61766 6.9802604 0.73976564  79.73137 44.355965 116.02589 0 0
1409926221125 233.88448 7.1078386 0.74578124  79.921524 44.302967 116.08581 0 0
1409926221182 233.25537 7.036849 0.68428385  79.60823 44.3593 115.90073 0 0
1409926221266 231.20699 5.9658465 0.67716146  78.07656 44.79716 115.43109 0 0
1409926221319 231.81699 6.006797 0.7085677  78.36737 44.744686 115.61992 0 0
1409926221436 232.68109 6.38862 0.7770052  78.983826 44.587605 115.833206 0 0
1409926221460 232.45796 6.407292 0.71416664  78.866005 44.56659 115.75153 0 0
1409926221575 232.47343 6.421914 0.7338802  78.882835 44.56005 115.75453 0 0
1409926221603 233.44089 6.8987107 0.80359375  79.590485 44.39276 115.97901 0 0
1409926221688 233.5629 6.9477735 0.8126953  79.67482 44.361485 116.009766 0 0
1409926221760 233.68396 7.126237 0.77846354  79.84174 44.30164 116.0269 0 0
1409926221858 231.26448 6.025638 0.71515626  78.124664 44.773933 115.43643 0 0
1409926221888 231.8272 5.994844 0.6085287  78.31316 44.733334 115.616745 0 0
1409926221998 232.17857 6.154323 0.599987  78.56318 44.661434 115.702995 0 0
1409926222038 233.00943 6.615013 0.6684766  79.24598 44.485653 115.9026 0 0
1409926222129 233.00652 6.6091537 0.6864453  79.242615 44.49336 115.901436 0 0
1409926222181 233.64386 6.9272656 0.66897136  79.70383 44.353203 116.05115 0 0
1409926222257 234.2077 7.217396 0.68848956  80.13193 44.23396 116.18682 0 0
1409926222301 234.70183 7.556302 0.6735156  80.53655 44.11427 116.28237 0 0
1409926222408 233.21451 6.993151 0.6866927  79.60171 44.35073 115.90794 0 0
1409926222461 231.72041 6.052383 0.5885547  78.32173 44.71013 115.58081 0 0
1409926222548 232.69713 6.403646 0.5930599  78.9511 44.54284 115.83479 0 0
1409926222613 233.45076 6.794427 0.6283073  79.52102 44.375965 116.002106 0 0
1409926222709 233.07628 6.736302 0.59867185  79.327225 44.414165 115.896614 0 0
1409926222761 233.77786 7.0739584 0.60743487  79.83096 44.26849 116.06445 0 0
1409926222907 234.36696 7.4280076 0.6073047  80.29599 44.13354 116.193695 0 0
1409926222928 232.16136 6.551185 0.5616537  78.87719 44.524193 115.65302 0 0
1409926223008 231.73042 6.260013 0.5744141  78.50216 44.643776 115.559296 0 0
1409926223070 232.33572 6.3021092 0.7247396  78.73646 44.634975 115.72161 0 0
1409926223152 233.36443 6.736276 0.7596224  79.44511 44.44302 115.97969 0 0
1409926223195 233.07791 6.721992 0.7317318  79.33918 44.451275 115.89258 0 0
1409926223309 233.03844 6.7090626 0.73302084  79.31104 44.457813 115.88206 0 0
1409926223356 234.18994 7.2478256 0.724388  80.135025 44.219322 116.16414 0 0
1409926223447 234.40025 7.3685026 0.7498438  80.30026 44.174454 116.21263 0 0
1409926223516 232.1407 6.5184245 0.49160156  78.82608 44.514088 115.6501 0 0
1409926223601 231.80136 6.0141535 0.5663151  78.32486 44.70409 115.61737 0 0
1409926223651 233.0039 6.4798307 0.57147133  79.122536 44.48927 115.92047 0 0
1409926223819 233.32391 6.6809373 0.57734376  79.38232 44.409714 115.99081 0 0
1409926223833 233.35223 6.756693 0.8820703  79.44927 44.447865 115.95497 0 0
1409926223918 233.53323 6.835677 0.8821354  79.57481 44.415104 116.0006 0 0
1409926223976 234.18896 7.227487 0.8880078  80.09541 44.268307 116.14864 0 0
1409926224073 233.27959 6.9663672 0.8389583  79.550804 44.39896 115.901276 0 0
1409926224119 231.2755 5.770026 0.5421094  77.93494 44.807526 115.48377 0 0
1409926224234 232.05086 6.005703 0.5405469  78.403725 44.681538 115.68518 0 0
1409926224265 232.74786 6.4181643 0.5849219  78.9672 44.533646 115.83951 0 0
1409926224350 232.61641 6.395 0.56665367  78.89772 44.54362 115.80344 0 0
1409926224411 233.12198 6.611901 0.5740755  79.24221 44.446796 115.92844 0 0
1409926224501 233.75421 6.923659 0.8880729  79.72741 44.391068 116.06086 0 0
1409926224535 234.42354 7.321745 0.8439062  80.25991 44.22815 116.21278 0 0
1409926224665 233.65558 7.1226044 0.81264323  79.813896 44.337395 116.002686 0 0
1409926224692 231.9582 5.994974 0.6781901  78.38324 44.731327 115.655 0 0
1409926224782 232.29776 6.124258 0.67141926  78.60223 44.659325 115.74403 0 0
1409926224855 233.18329 6.5728774 0.6983464  79.26196 44.479843 115.9499 0 0
1409926224944 232.98477 6.601133 0.61891925  79.195625 44.494556 115.883415 0 0
1409926225002 233.81396 6.9796352 0.6423177  79.78931 44.32643 116.086876 0 0
1409926225142 234.23953 7.2016406 0.67252606  80.1135 44.246197 116.187996 0 0
1409926225186 232.23776 6.5517187 0.6111979  78.88825 44.537136 115.66768 0 0
1409926225303 231.39453 5.990794 0.61589843  78.1702 44.757656 115.48695 0 0
1409926225415 233.25414 6.628815 0.72084635  79.32681 44.46461 115.96438 0 0
1409926225458 233.23787 6.779987 0.75135416  79.43691 44.429142 115.93505 0 0
1409926225551 233.41248 6.8726563 0.75354165  79.56221 44.392838 115.97588 0 0
1409926225630 234.45422 7.3827605 0.77591145  80.32829 44.183907 116.22393 0 0
1409926225721 235.2273 7.8503776 0.58404946  80.95629 43.97604 116.40844 0 0
1409926225748 231.02562 6.198477 0.592474  78.17254 44.773514 115.304794 0 0
1409926225880 230.49898 5.893151 0.4573177  77.73587 44.844894 115.19242 0 0
1409926225930 232.3125 6.3885937 0.5623177  78.73262 44.614193 115.647446 0 0
1409926226027 232.29495 6.55112 0.54828125  78.83332 44.569557 115.616196 0 0
1409926226151 231.79927 6.2832813 0.4954297  78.431366 44.65172 115.49123 0 0
1409926226247 232.0304 6.1022267 0.45253906  78.345055 44.65857 115.53667 0 0
1409926226277 229.61383 5.4091015 0.2813802  76.86173 44.98263 114.87909 0 0
1409926226390 228.7427 5.006979 0.28852865  76.28374 45.150833 114.700806 0 0
1409926226455 232.64479 5.4239845 0.7344401  78.12215 44.736927 115.86227 0 0
1409926226547 234.33815 5.8408723 0.60402346  79.06134 44.428593 116.29857 0 0
1409926226618 234.88016 6.0891404 0.6833724  79.39416 44.35474 116.36568 0 0
1409926226714 235.79672 6.376992 0.6200651  79.89716 44.18664 116.542786 0 0
1409926226779 237.97063 7.534167 0.306888  81.56508 43.614376 117.0599 0 0
1409926226913 236.84235 7.153164 0.26947916  80.79417 43.795597 116.710205 0 0
1409926226958 232.77203 5.9322395 0.53690106  78.30478 44.4875 115.64464 0 0
1409926227016 233.80661 6.3684635 0.6006901  79.05611 44.354843 115.89195 0 0
1409926227128 234.38542 6.6470833 0.6066797  79.48686 44.23612 116.039085 0 0
1409926227189 234.10266 6.578854 0.39108074  79.37095 44.247814 115.995445 0 0
1409926227277 234.54578 6.702305 0.4291276  79.64046 44.18539 116.12409 0 0
1409926227330 235.37953 7.0265365 0.43421876  80.20572 44.03612 116.33938 0 0
1409926227412 235.73291 7.2365103 0.4257552  80.49204 43.956146 116.42672 0 0
1409926227480 232.90016 6.1716275 0.34601563  78.62229 44.42896 115.7057 0 0
1409926227581 231.95717 5.43375 0.37351564  77.7332 44.695652 115.53003 0 0
1409926227644 234.11276 6.0045314 0.5031901  78.9686 44.391876 116.09388 0 0
1409926227710 234.0063 6.026927 0.50347656  78.938126 44.39258 116.0557 0 0
1409926227811 233.85732 5.981966 0.4871875  78.84242 44.412006 116.01476 0 0
1409926227862 234.81245 6.415599 0.51596355  79.53013 44.241066 116.24648 0 0
1409926227974 235.57713 6.8034115 0.3663672  80.14582 44.05021 116.458984 0 0
1409926228064 233.37709 6.1451955 0.28621092  78.783165 44.381485 115.85847 0 0
1409926228148 231.48492 5.214466 0.4185547  77.397575 44.80771 115.40636 0 0
1409926228198 233.15887 5.8107944 0.50535154  78.421486 44.54724 115.79521 0 0
1409926228307 232.88072 6.217018 0.47234374  78.60263 44.500546 115.63471 0 0
1409926228348 231.64531 9.615612 0.7746875  80.52069 44.1243 114.75336 0 0
1409926228448 231.75902 10.504544 0.95770836  81.134285 44.018776 114.63031 0 0
1409926228523 231.91016 14.769453 2.601927  84.12454 43.65823 114.106094 0 0
1409926228619 228.86688 15.061602 3.0996354  83.23249 44.13073 113.09583 0 0
1409926228666 225.48975 16.32944 4.1341147  83.18958 44.551014 112.05724 0 0
1409926228762 225.68672 16.109049 3.9575  83.15028 44.52396 112.17617 0 0
1409926228791 225.63011 15.694792 3.7076952  82.863434 44.54034 112.23393 0 0
1409926228868 225.40355 15.466705 3.6268358  82.645454 44.575027 112.21802 0 0
1409926228983 224.94989 14.77862 3.3448699  82.05791 44.65987 112.22268 0 0
1409926229006 225.48729 15.007799 3.7422006  82.31504 44.639374 112.27583 0 0
1409926229093 225.59245 15.062148 3.7733073  82.39033 44.62703 112.292915 0 0
1409926229194 225.24031 14.636484 3.5589192  81.996925 44.674793 112.27266 0 0
1409926229207 223.27211 13.338646 3.2168489  80.4881 45.036587 111.976715 0 0
