时间截 R分量 G分量 B分量  Y分量 U分量 V分量 脉搏 血氧
1409928026343 218.40579 30.4728 8.426875  88.478165 44.673283 106.20539 0 0
1409928026446 218.92813 30.780638 8.494493  88.792946 44.606457 106.26677 0 0
1409928026536 219.44446 31.16332 8.545924  89.13904 44.522213 106.31521 0 0
1409928026663 216.90727 29.71069 8.204037  87.64256 44.844505 106.01651 0 0
1409928026707 217.63142 29.871016 8.248294  87.9347 44.78211 106.14531 0 0
1409928026850 218.25676 30.252995 8.319453  88.31587 44.696564 106.2151 0 0
1409928026889 218.09834 30.200365 8.417344  88.24412 44.72521 106.184814 0 0
1409928027093 218.29066 30.298035 8.455898  88.35017 44.70284 106.20867 0 0
1409928027161 218.69737 30.72901 8.440156  88.687355 44.60617 106.22401 0 0
1409928027290 216.26907 29.166393 8.21457  87.18245 44.96862 105.97586 0 0
1409928027340 217.68266 29.926497 8.314336  87.977905 44.769115 106.14531 0 0
1409928027467 217.56876 29.912447 8.313373  87.93909 44.779243 106.12448 0 0
1409928027522 217.75012 30.032343 8.010911  88.033134 44.714035 106.14685 0 0
1409928027639 217.83064 30.112488 8.409127  88.115585 44.746017 106.144295 0 0
1409928027707 218.31415 30.42884 8.417409  88.414024 44.659325 106.19469 0 0
1409928027828 215.30083 28.760963 8.056472  86.69292 45.048542 105.84333 0 0
1409928027885 216.13144 29.020678 7.974349  87.060196 44.96815 105.97638 0 0
1409928028029 216.95663 29.524961 8.093034  87.55448 44.856434 106.06432 0 0
1409928028077 216.86679 29.48336 8.047721  87.507164 44.858047 106.05169 0 0
1409928028181 217.26816 29.75056 8.09194  87.7568 44.801796 106.09029 0 0
1409928028248 217.86554 30.090351 8.179635  88.109505 44.728645 106.1587 0 0
1409928028389 217.8495 30.120079 8.316146  88.129425 44.732395 106.14591 0 0
1409928028408 215.03033 28.455261 7.9932423  86.46536 45.12763 105.84115 0 0
1409928028521 215.67245 28.774363 8.047149  86.813995 45.045963 105.92099 0 0
1409928028569 216.40344 29.242994 8.169714  87.26699 44.94932 105.99362 0 0
1409928028672 216.23386 29.172058 8.142617  87.175934 44.96422 105.97021 0 0
1409928028764 216.62589 29.344414 8.185455  87.38274 44.92172 106.022575 0 0
1409928028909 217.51799 29.871641 8.30039  87.91078 44.80242 106.120964 0 0
1409928028929 216.25533 29.287252 8.165573  87.24319 44.94255 105.9543 0 0
1409928029110 215.31206 28.749557 8.088138  86.70008 45.076717 105.847946 0 0
1409928029129 215.63829 28.864023 8.038229  86.84386 45.022606 105.8994 0 0
1409928029235 215.52565 28.816002 7.994336  86.77891 45.026535 105.88576 0 0
1409928029303 215.44118 28.740442 7.9814715  86.71477 45.034634 105.88221 0 0
1409928029419 216.2192 29.180403 8.072318  87.1657 44.943775 105.96862 0 0
1409928029481 217.1745 29.774088 8.12155  87.73918 44.790806 106.067604 0 0
1409928029636 217.03127 29.749596 8.079518  87.68227 44.794556 106.043205 0 0
1409928029685 215.40564 28.689661 7.9352736  86.678474 45.04216 105.88193 0 0
1409928029724 215.76161 28.902891 8.109596  86.89048 45.00292 105.91755 0 0
1409928029827 215.91603 29.01052 8.102552  86.98539 44.97693 105.93474 0 0
1409928029930 215.41432 28.823593 8.030391  86.7503 45.022785 105.857346 0 0
1409928030001 216.26918 29.286732 8.108802  87.22836 44.906822 105.958984 0 0
1409928030130 216.62773 29.527018 8.164518  87.45329 44.858307 105.99346 0 0
1409928030172 214.59253 28.560574 7.923229  86.37404 45.0913 105.73377 0 0
1409928030299 213.56526 27.920704 7.824245  85.7648 45.243412 105.63362 0 0
1409928030357 215.57425 28.88875 8.02151  86.833984 45.017838 105.88263 0 0
1409928030468 215.76584 29.051186 8.052304  86.973434 44.986404 105.894325 0 0
1409928030516 215.59706 28.955286 8.007005  86.87578 45.00073 105.87594 0 0
1409928030648 216.17056 29.292747 8.075209  87.20858 44.929455 105.93768 0 0
1409928030705 217.06761 29.87974 8.196641  87.77133 44.80229 106.02377 0 0
1409928030816 216.94536 29.869062 8.17319  87.73058 44.806095 105.998955 0 0
1409928030905 214.13385 28.226433 7.832604  86.08199 45.176277 105.7001 0 0
1409928031038 215.5199 28.969349 8.208333  86.87 45.043907 105.85497 0 0
1409928031083 215.54169 29.025053 8.16763  86.90334 45.021587 105.84966 0 0
1409928031218 215.62593 29.058777 8.173294  86.94379 45.012394 105.862785 0 0
1409928031258 216.86595 29.77082 8.305365  87.66351 44.843307 105.99922 0 0
1409928031363 217.19202 30.00035 8.345534  87.876236 44.795597 106.028046 0 0
1409928031438 215.85568 29.350508 8.032865  87.15485 44.93052 105.86122 0 0
1409928031556 214.19295 28.324362 7.518125  86.13246 45.11539 105.69914 0 0
1409928031601 215.36688 28.911926 7.8379817  86.76561 44.989113 105.837814 0 0
1409928031746 215.56938 29.047213 7.8696747  86.89367 44.96268 105.85838 0 0
1409928031801 215.90475 29.29142 7.875599  87.11228 44.898567 105.88674 0 0
1409928031894 216.31601 29.532812 7.951706  87.35838 44.85151 105.92948 0 0
1409928031980 217.20715 30.09901 8.059948  87.90568 44.727238 106.01688 0 0
1409928032078 216.42903 29.844753 7.9629946  87.560616 44.81435 105.89586 0 0
1409928032137 215.05962 28.932266 7.979453  86.715 45.040493 105.76682 0 0
1409928032259 216.09926 29.43138 8.164336  87.2785 44.93456 105.8987 0 0
1409928032313 216.81125 29.65836 8.278555  87.60574 44.87958 106.010445 0 0
1409928032423 216.62949 29.508698 8.220899  87.469215 44.90026 105.99891 0 0
1409928032506 217.28899 29.87039 8.300143  87.846825 44.815704 106.074585 0 0
1409928032618 217.36552 30.07155 8.167526  87.95466 44.749767 106.061615 0 0
1409928032680 214.96089 28.958569 7.875495  86.68385 45.023228 105.74383 0 0
1409928032816 214.2573 28.486511 7.876732  86.266365 45.15552 105.673676 0 0
1409928032865 215.74376 29.278385 8.061888  87.099945 44.97151 105.85136 0 0
1409928033061 215.42284 29.141315 8.001693  86.93642 45.001877 105.805336 0 0
1409928033102 216.50089 29.727213 8.109076  87.54392 44.85659 105.93273 0 0
1409928033169 216.65253 29.835781 8.127826  87.645676 44.8338 105.946045 0 0
1409928033269 215.9057 29.510378 8.052304  87.26419 44.922657 105.8413 0 0
1409928033425 213.56346 28.11237 7.735143  85.87189 45.22578 105.59612 0 0
1409928033458 215.34033 29.051771 8.026901  86.84856 45.02307 105.80719 0 0
1409928033568 215.1699 28.978281 8.038489  86.76867 45.050285 105.7807 0 0
1409928033688 215.50156 29.1494 8.05332  86.94723 45.003906 105.82166 0 0
1409928033738 216.51962 29.690495 8.162982  87.52124 44.874634 105.94258 0 0
1409928033850 216.83699 29.91556 8.230169  87.727394 44.826874 105.96958 0 0
1409928033937 213.76482 28.2816 7.8076043  85.99935 45.198334 105.61063 0 0
1409928034042 213.94011 28.346874 8.139922  86.09657 45.214767 105.62857 0 0
1409928034083 216.62122 30.232683 8.500664  87.85366 44.833984 105.85792 0 0
1409928034227 216.81723 30.42599 8.552981  88.00816 44.806564 105.86339 0 0
1409928034288 220.95682 33.484467 9.344505  90.907906 44.23302 106.282814 0 0
1409928034422 219.98708 33.1141 8.86487  90.35625 44.252968 106.12174 0 0
1409928034494 218.41414 33.07466 8.757409  89.882996 44.300625 105.78709 0 0
1409928034614 218.82912 33.31509 8.953542  90.15765 44.279793 105.84213 0 0
1409928034720 221.13573 35.078114 8.897891  91.72314 43.780754 106.08828 0 0
1409928034857 219.01105 33.426235 8.027005  90.1552 43.995625 105.8732 0 0
1409928034966 218.74835 32.240364 7.5702214  89.377556 44.108723 106.01315 0 0
1409928035071 218.49594 32.104492 7.520495  89.23251 44.132603 105.9838 0 0
1409928035206 213.66304 29.100534 6.872552  86.29645 44.803986 105.46461 0 0
1409928035329 215.07439 29.487526 7.2215757  86.89424 44.712162 105.69133 0 0
1409928035351 214.2504 29.111315 7.1078777  86.46672 44.796745 105.58354 0 0
1409928035485 214.25218 29.079285 7.1102214  86.451004 44.80172 105.58951 0 0
1409928035551 214.9103 29.376015 7.100716  86.78114 44.70586 105.677444 0 0
1409928035674 215.36786 29.694206 7.1496224  87.07211 44.640102 105.71586 0 0
1409928035783 212.55322 28.037123 6.9427605  85.44001 45.035885 105.42477 0 0
1409928035833 217.2554 30.193697 7.5265884  87.9005 44.555782 106.03112 0 0
1409928035937 217.60353 30.510963 7.576914  88.160225 44.495106 106.050156 0 0
1409928036019 217.18265 30.320547 7.410065  87.944725 44.523335 105.998726 0 0
1409928036159 217.75264 30.637657 7.5241275  88.28327 44.468254 106.06305 0 0
1409928036209 218.23688 31.055925 7.5411587  88.628204 44.364403 106.09755 0 0
1409928036348 216.1094 29.930143 7.2610936  87.43632 44.62539 105.83294 0 0
1409928036403 215.72148 29.282122 7.4625783  87.00461 44.782135 105.86573 0 0
1409928036518 216.79027 29.880808 7.609453  87.62001 44.652058 105.98364 0 0
1409928036593 216.27344 29.712421 7.5130467  87.38103 44.689377 105.90432 0 0
1409928036713 216.94978 30.050142 7.546055  87.74362 44.597683 105.98966 0 0
1409928036889 218.19394 30.760052 7.4703517  88.449974 44.404686 106.14287 0 0
1409928037068 213.79407 28.124231 6.9308205  85.83736 44.986874 105.678825 0 0
1409928037092 216.96858 29.79599 7.768268  87.64188 44.691772 106.03477 0 0
1409928037206 216.88185 29.729908 7.763854  87.586174 44.708775 106.02651 0 0
1409928037291 217.54897 30.040924 7.7622137  87.92882 44.611355 106.11617 0 0
1409928037417 219.14781 31.054909 7.6300783  88.89426 44.361927 106.29526 0 0
1409928037478 215.0847 28.695833 7.169466  86.520546 44.900288 105.83315 0 0
1409928037614 214.9505 28.444986 7.455117  86.367386 44.971275 105.84961 0 0
1409928037716 216.36989 29.278425 7.6197267  87.199425 44.787918 105.999504 0 0
1409928037756 216.20094 28.984661 7.5490236  86.99634 44.82594 106.01299 0 0
1409928037910 216.69577 29.09246 7.5682554  87.18647 44.77927 106.10018 0 0
1409928037965 216.871 29.075665 7.5052605  87.2182 44.754116 106.142944 0 0
1409928038099 214.2395 27.60703 7.103711  85.71982 45.06578 105.864815 0 0
1409928038171 216.65869 28.420925 8.025677  86.84927 44.971718 106.2119 0 0
1409928038278 218.38857 29.309753 8.004492  87.802475 44.728542 106.418434 0 0
1409928038384 218.22021 29.193073 7.7271094  87.6819 44.718803 106.40992 0 0
1409928038460 219.55049 29.99849 7.9590497  88.483696 44.562603 106.55159 0 0
1409928038574 220.52245 30.607891 8.069349  89.08561 44.420753 106.65971 0 0
1409928038635 217.29733 28.862656 7.57556  87.23884 44.799503 106.26846 0 0
1409928038776 215.91298 27.860182 7.6078906  86.34891 45.02646 106.16417 0 0
1409928038856 218.01534 28.991627 7.875768  87.519165 44.770546 106.39297 0 0
1409928038902 217.35759 28.697279 7.813112  87.18494 44.84578 106.30815 0 0
1409928039031 217.53314 28.79586 7.84806  87.28526 44.827396 106.32755 0 0
1409928039097 218.74367 29.542343 7.9634113  88.01139 44.652473 106.45169 0 0
1409928039246 218.78662 29.68737 7.7451954  88.089386 44.61039 106.440315 0 0
1409928039331 214.95874 27.334335 7.6414843  85.815025 45.17781 106.0575 0 0
1409928039428 216.57817 28.24789 7.6241927  86.72404 44.935757 106.23563 0 0
1409928039481 216.11821 28.08379 7.5623827  86.51159 44.979816 106.16854 0 0
1409928039643 216.24384 28.136276 7.592526  86.57372 44.97156 106.18492 0 0
1409928039683 217.70892 29.007462 7.7778387  87.437294 44.781197 106.326775 0 0
1409928039812 217.86647 29.152382 7.786797  87.553024 44.74763 106.33583 0 0
1409928039905 216.02628 27.859558 8.020872  86.41027 45.135 106.176956 0 0
1409928040026 217.8392 28.820196 7.8758335  87.4062 44.87698 106.38677 0 0
1409928040099 218.0822 29.044987 7.7732553  87.58746 44.811146 106.4005 0 0
1409928040185 218.14827 29.09263 8.190976  87.64939 44.85195 106.39724 0 0
1409928040289 219.08977 29.644348 8.302214  88.20189 44.715313 106.50601 0 0
1409928040361 219.14427 29.798958 8.329505  88.30336 44.696693 106.48737 0 0
1409928040498 216.18272 28.074858 7.7764325  86.56375 45.060833 106.16963 0 0
1409928040547 217.3599 28.559233 7.9799347  87.1493 44.958282 106.32761 0 0
1409928040660 217.89723 28.930859 7.9978256  87.49371 44.867916 106.37526 0 0
1409928040731 217.70407 28.84487 7.9654427  87.39206 44.885624 106.348175 0 0
1409928040859 218.53568 29.333242 8.09  87.88586 44.78195 106.438126 0 0
1409928040950 219.45938 29.919062 8.483854  88.46381 44.684975 106.53083 0 0
1409928041049 216.22562 28.159595 8.0001955  86.61995 45.074062 106.16062 0 0
1409928041158 216.11705 27.939505 7.934349  86.48465 45.12276 106.18002 0 0
1409928041304 217.81128 28.89418 8.1381645  87.45887 44.902813 106.36065 0 0
1409928041322 217.72609 28.891485 8.072083  87.4263 44.891693 106.3443 0 0
1409928041438 217.91374 28.992058 8.133437  87.53833 44.879974 106.36398 0 0
1409928041495 218.52171 29.427057 8.014674  87.91482 44.73961 106.419716 0 0
1409928041627 218.55531 29.50599 8.033177  87.96621 44.72672 106.41325 0 0
1409928041677 214.7255 27.262253 7.6794662  85.73338 45.25448 106.01338 0 0
1409928041795 215.55627 27.721706 7.7820053  86.19789 45.151848 106.10823 0 0
1409928041882 216.53548 28.294987 7.8253517  86.7775 45.018646 106.20039 0 0
1409928041997 216.51839 28.284962 7.842747  86.769325 45.02164 106.19979 0 0
1409928042059 217.70833 28.979088 7.9660287  87.45244 44.862656 106.32479 0 0
1409928042181 218.01927 29.18017 8.025976  87.653854 44.825443 106.35422 0 0
1409928042242 213.79477 26.854492 7.51599  85.26025 45.35375 105.89352 0 0
1409928042386 216.81244 28.297304 8.27444  86.879425 45.107605 106.25344 0 0
1409928042469 218.43985 29.304218 8.60543  87.88316 44.904243 106.41865 0 0
1409928042570 218.42467 29.261003 8.622409  87.86172 44.914192 106.42328 0 0
1409928042621 219.3174 29.837109 8.7045965  88.42221 44.77857 106.51896 0 0
1409928042769 219.91516 30.24 8.790638  88.81013 44.695103 106.580414 0 0
1409928042859 217.14981 28.699297 8.378815  87.19108 45.03268 106.24779 0 0
1409928042921 216.2601 28.065912 8.163698  86.60436 45.138203 106.17982 0 0
1409928043013 217.66107 28.864363 8.322839  87.41537 44.957085 106.330025 0 0
1409928043120 217.67818 28.937605 8.324349  87.45961 44.940834 106.32263 0 0
1409928043192 218.23949 29.263763 8.363698  87.78789 44.85896 106.38583 0 0
1409928043351 219.44745 29.972694 8.761211  88.535286 44.75245 106.51846 0 0
1409928043381 219.50708 30.160156 8.730794  88.646904 44.706093 106.50151 0 0
1409928043451 218.34721 29.526562 8.541927  87.96965 44.844376 106.35904 0 0
1409928043533 216.46107 28.270508 8.350312  86.77397 45.131016 106.181564 0 0
1409928043635 217.81894 28.9575 8.397187  87.51697 44.95216 106.35083 0 0
1409928043698 218.57391 29.476301 8.699649  88.01769 44.870365 106.416435 0 0
1409928043863 218.39973 29.393269 8.707617  87.92539 44.896614 106.39438 0 0
1409928043885 219.99529 30.35621 8.892318  88.89742 44.673725 106.57518 0 0
1409928043981 220.15823 30.468866 8.899739  89.001366 44.643124 106.59167 0 0
1409928044067 220.80984 30.945795 8.97539  89.43962 44.546043 106.65417 0 0
1409928044168 216.64104 28.555729 8.373959  86.964294 45.0544 106.16404 0 0
1409928044220 217.60875 28.893711 8.376354  87.4176 44.95448 106.31711 0 0
1409928044353 218.93094 29.686275 8.530612  88.21444 44.77703 106.4631 0 0
1409928044460 218.69926 29.63388 8.569909  88.11632 44.81 106.412 0 0
1409928044499 219.81165 30.316368 8.650013  88.79516 44.64336 106.53729 0 0
1409928044642 220.04813 30.454506 8.713881  88.939896 44.619194 106.5651 0 0
1409928044683 220.31406 30.803724 8.670313  89.18475 44.534767 106.56302 0 0
1409928044806 219.28188 30.24138 8.49819  88.58996 44.654453 106.4344 0 0
1409928044884 218.54318 29.475964 8.248385  87.98695 44.80992 106.4187 0 0
1409928044986 219.82437 30.260014 8.544648  88.77216 44.648125 106.553696 0 0
1409928045034 219.3649 30.098738 8.487761  88.54654 44.68789 106.47695 0 0
1409928045187 219.47958 30.147448 8.469024  88.604454 44.67172 106.49591 0 0
1409928045229 221.0398 31.173634 8.680026  89.59661 44.44948 106.66703 0 0
1409928045341 221.22401 31.341484 8.952565  89.75629 44.445965 106.674034 0 0
1409928045465 218.11777 29.538008 8.458255  87.8928 44.822136 106.30448 0 0
1409928045495 218.43639 29.457525 8.417513  87.94286 44.827213 106.39146 0 0
1409928045601 218.84393 29.684765 8.471315  88.180885 44.778645 106.43922 0 0
1409928045669 219.12442 29.96987 8.493945  88.41026 44.71461 106.44966 0 0
1409928045807 219.2828 30.034752 8.514218  88.48892 44.695522 106.473175 0 0
1409928045853 220.5639 30.85069 8.673959  89.28793 44.517136 106.61159 0 0
1409928045984 220.9695 31.135756 8.741602  89.5572 44.459297 106.65445 0 0
1409928046042 217.7358 29.220741 8.354062  87.6178 44.890884 106.28013 0 0
1409928046144 217.93257 29.17879 8.4555855  87.661835 44.9031 106.33378 0 0
1409928046240 219.77698 30.233776 8.679232  88.74659 44.66466 106.54542 0 0
1409928046357 219.49844 30.196758 8.644466  88.64155 44.682137 106.48609 0 0
1409928046432 220.10672 30.512083 8.686093  88.98205 44.596535 106.56664 0 0
1409928046507 221.0202 31.144909 8.822747  89.581345 44.46948 106.66297 0 0
1409928046615 221.3223 31.38073 8.92849  89.7943 44.421745 106.691925 0 0
1409928046768 217.45816 29.07379 8.3149605  87.454704 44.916588 106.247894 0 0
1409928046921 219.7963 30.242695 8.446289  88.74749 44.62956 106.55213 0 0
1409928046960 219.91296 30.421991 8.392214  88.86271 44.575417 106.548256 0 0
1409928047075 220.13617 30.559114 8.452188  89.00159 44.557865 106.56969 0 0
1409928047159 221.34131 31.36388 8.574909  89.772224 44.37781 106.70323 0 0
1409928047270 220.3899 30.919193 8.989205  89.27732 44.536587 106.55518 0 0
1409928047321 217.9181 29.213516 8.197318  87.65691 44.856613 106.32427 0 0
1409928047419 219.19313 29.874493 8.549063  88.38517 44.73633 106.48242 0 0
1409928047535 220.56328 30.715313 8.666497  89.21819 44.54156 106.63479 0 0
1409928047667 219.91833 30.419687 8.60267  88.87767 44.615623 106.54203 0 0
1409928047754 220.96828 31.098085 8.987929  89.551 44.504063 106.65133 0 0
1409928047872 221.35432 31.418646 9.030911  89.828735 44.435417 106.68193 0 0
1409928047930 217.3384 28.856184 8.412409  87.31821 44.977215 106.26232 0 0
1409928048019 218.70183 29.553503 8.347136  88.06526 44.791588 106.43758 0 0
1409928048124 219.69296 30.118126 8.637448  88.66305 44.68125 106.548904 0 0
1409928048196 219.19322 29.938099 8.521367  88.410286 44.715054 106.47034 0 0
1409928048321 219.66214 30.17457 8.618333  88.68072 44.668983 106.53034 0 0
1409928048373 220.9983 31.085377 8.78052  89.54251 44.47099 106.67151 0 0
1409928048474 220.08 30.6347 8.921067  89.045525 44.607346 106.53487 0 0
1409928048559 216.9877 28.633163 8.293945  87.10217 45.016457 106.22446 0 0
1409928048675 218.08163 29.176224 8.409205  87.696106 44.887707 106.36763 0 0
1409928048743 219.01016 29.76211 8.605287  88.271286 44.771824 106.45497 0 0
1409928048844 218.7989 29.632917 8.621407  88.14715 44.811356 106.43146 0 0
1409928048967 219.77864 30.192774 8.70418  88.727295 44.67195 106.55141 0 0
1409928049009 220.41599 30.706875 8.829284  89.185875 44.579063 106.599686 0 0
1409928049122 218.19849 29.441145 8.444388  87.86175 44.842865 106.3388 0 0
1409928049180 216.94682 28.49 8.309623  87.02405 45.05341 106.24315 0 0
1409928049315 218.09007 29.082603 8.490039  87.66246 44.918934 106.38128 0 0
1409928049371 218.42072 29.408346 8.319101  87.91143 44.83039 106.39482 0 0
1409928049471 218.65172 29.49065 8.325156  88.016106 44.79857 106.43188 0 0
1409928049517 219.78214 30.189337 8.487643  88.71867 44.6519 106.55505 0 0
1409928049672 220.09901 30.400377 8.496771  88.917946 44.593204 106.589554 0 0
1409928049712 216.58522 28.369804 8.05306  86.84767 45.056328 106.190575 0 0
1409928049840 216.45837 28.235508 8.038047  86.74422 45.081017 106.18992 0 0
1409928049905 218.33961 29.270624 8.361406  87.809906 44.846745 106.40383 0 0
1409928050042 218.20528 29.256197 8.297826  87.76725 44.865547 106.37625 0 0
1409928050079 219.10281 29.733126 8.410221  88.2743 44.74857 106.48706 0 0
1409928050210 219.26318 29.83414 8.4097  88.36951 44.723465 106.50393 0 0
1409928050250 219.44307 30.098776 8.39595  88.55893 44.664272 106.49792 0 0
1409928050372 217.02681 28.720377 8.076263  87.14952 44.97961 106.21969 0 0
1409928050431 216.62941 28.292187 8.056758  86.81906 45.065025 106.21654 0 0
1409928050536 217.79427 28.947239 8.226666  87.491325 44.92172 106.34443 0 0
1409928050584 217.59181 28.928919 8.176537  87.42315 44.926277 106.3036 0 0
1409928050747 217.91197 29.064259 8.218243  87.5825 44.893124 106.34922 0 0
1409928050806 219.19214 29.837109 8.476901  88.36271 44.733177 106.48594 0 0
1409928050915 219.02881 29.820313 8.411328  88.30231 44.73245 106.45568 0 0
1409928051007 214.8595 27.37638 7.986823  85.85143 45.286877 106.01409 0 0
1409928051116 216.10942 28.008972 8.272292  86.53042 45.156483 106.15677 0 0
1409928051192 216.92184 28.511042 8.375781  87.02569 45.05388 106.232475 0 0
1409928051326 217.17964 28.635912 8.407395  87.16038 45.02099 106.26305 0 0
1409928051361 218.21506 29.265078 8.57142  87.78646 44.889297 106.372734 0 0
1409928051493 218.92 29.699505 8.534804  88.21228 44.778255 106.45115 0 0
1409928051568 215.25775 27.66457 8.070937  86.11477 45.239166 106.04302 0 0
1409928051668 214.854 27.379662 8.107097  85.85661 45.29901 106.01284 0 0
1409928051712 217.02527 28.556028 8.41612  87.08375 45.04297 106.2481 0 0
1409928051840 216.81648 28.472162 8.403164  86.97999 45.066223 106.21846 0 0
1409928051905 217.43414 28.820143 8.416615  87.32806 44.9706 106.29065 0 0
1409928052042 218.09714 29.225834 8.499896  87.730415 44.882813 106.36177 0 0
1409928052105 219.19531 29.899231 8.424219  88.39254 44.7206 106.47813 0 0
1409928052215 217.46495 29.014465 8.139584  87.42359 44.90857 106.265755 0 0
1409928052256 215.89467 27.958008 8.313815  86.44848 45.185234 106.118645 0 0
1409928052409 216.68185 28.37707 8.173177  86.87983 45.055965 106.20841 0 0
1409928052488 216.6493 28.443659 8.15487  86.90297 45.038567 106.188934 0 0
1409928052621 217.27809 28.774609 8.200976  87.246826 44.952602 106.262474 0 0
1409928052739 218.1842 29.367695 8.347721  87.817566 44.835728 106.35177 0 0
1409928052765 215.98785 28.251991 8.005065  86.60905 45.079323 106.08771 0 0
1409928052883 215.02429 27.681433 7.955404  86.05428 45.22388 105.99097 0 0
1409928053014 215.96515 28.058788 8.103333  86.50905 45.138725 106.120415 0 0
1409928053071 216.48334 28.394857 8.241432  86.838844 45.075497 106.16338 0 0
1409928053187 216.5858 28.439583 8.244401  86.89156 45.060207 106.175 0 0
1409928053271 217.7351 29.105951 8.378203  87.56147 44.910233 106.30307 0 0
1409928053375 218.29736 29.483997 8.490287  87.92125 44.84 106.3549 0 0
1409928053432 215.29814 27.85358 7.7132554  86.21022 45.15013 106.02104 0 0
1409928053583 214.67072 27.40854 7.877565  85.82029 45.29154 105.967865 0 0
1409928053634 216.5313 28.417683 7.9267187  86.85016 45.02974 106.175026 0 0
1409928053763 216.36954 28.350014 7.884792  86.77168 45.03992 106.15266 0 0
1409928053853 217.0173 28.676043 7.948698  87.12049 44.95677 106.22958 0 0
1409928053965 217.88258 29.208502 8.092787  87.6449 44.851017 106.318565 0 0
1409928054009 219.15865 29.974375 8.145455  88.398544 44.670834 106.45812 0 0
1409928054171 217.86148 29.324348 7.969961  87.686676 44.81901 106.29562 0 0
1409928054195 216.02457 28.096497 8.167331  86.549286 45.133152 106.12513 0 0
1409928054291 216.58687 28.382605 8.226459  86.85436 45.06336 106.18995 0 0
1409928054367 216.1772 28.27849 7.9391274  86.668816 45.047997 106.12802 0 0
1409928054492 216.23384 28.273632 8.001628  86.690094 45.062447 106.13862 0 0
1409928054522 217.68297 29.115417 8.108346  87.52789 44.862003 106.293076 0 0
1409928054679 217.86528 29.235573 8.080469  87.63626 44.82474 106.31237 0 0
1409928054783 215.96407 28.282305 8.025782  86.61258 45.070236 106.07797 0 0
1409928054806 216.00922 28.122696 7.881693  86.547386 45.08979 106.118805 0 0
1409928054938 216.49727 28.373686 7.955443  86.81431 45.035053 106.174065 0 0
1409928054989 217.60562 29.082592 8.072982  87.49212 44.875755 106.28016 0 0
1409928055086 217.56879 29.062695 8.061276  87.47168 44.875523 106.27638 0 0
1409928055175 218.67 29.708542 8.245638  88.12315 44.745052 106.397575 0 0
1409928055299 219.22643 30.035547 8.065365  88.44205 44.6331 106.463776 0 0
1409928055354 215.9551 28.27483 7.6741014  86.60405 45.042137 106.08161 0 0
1409928055488 215.10791 27.725834 7.9524217  86.09755 45.20276 106.00388 0 0
1409928055543 217.34853 28.869167 8.202188  87.317215 44.937187 106.25903 0 0
1409928055638 217.28876 28.893242 8.161732  87.30952 44.923515 106.24357 0 0
1409928055717 217.24266 28.866028 8.186719  87.28449 44.93573 106.23755 0 0
1409928055833 218.03746 29.338177 8.292865  87.75531 44.835938 106.32578 0 0
1409928055898 219.22011 30.074505 8.505286  88.48244 44.68547 106.44711 0 0
1409928056042 218.26212 29.612135 8.349414  87.96545 44.78594 106.324066 0 0
1409928056078 215.60173 27.927643 8.04306  86.34985 45.165077 106.06576 0 0
1409928056241 216.65569 28.482695 8.035456  86.9166 45.00901 106.18844 0 0
1409928056264 216.97661 28.731184 8.088841  87.13169 44.96211 106.210205 0 0
1409928056375 217.12094 28.800156 8.094752  87.20534 44.93857 106.226875 0 0
1409928056553 218.3548 29.527695 8.250325  87.93855 44.780807 106.36112 0 0
1409928056618 216.53496 28.633959 7.9459114  86.96197 44.986225 106.13023 0 0
1409928056712 215.1509 27.731575 7.8734245  86.10862 45.189087 106.01323 0 0
1409928056750 216.83229 28.562527 8.101042  87.00974 45.002136 106.21099 0 0
1409928056893 217.56955 29.022045 8.191081  87.46389 44.902214 106.28318 0 0
1409928056977 217.4857 28.995026 8.163998  87.42097 44.904972 106.27008 0 0
1409928057046 218.54941 29.636536 8.289753  88.05524 44.762577 106.38745 0 0
1409928057189 219.07338 29.923046 8.4027605  88.35689 44.702267 106.44146 0 0
1409928057228 215.89804 28.25047 7.9084115  86.57945 45.06271 106.07099 0 0
1409928057340 215.06499 27.700977 7.9723177  86.07243 45.21078 105.998856 0 0
1409928057427 217.64099 28.95716 8.098607  87.4485 44.898228 106.30755 0 0
1409928057550 217.82202 29.1953 8.106875  87.61855 44.84833 106.30706 0 0
1409928057623 218.30708 29.461002 8.153112  87.89323 44.789192 106.36411 0 0
1409928057789 219.03593 29.87728 8.195287  88.31228 44.69018 106.44625 0 0
1409928057835 215.67894 28.09431 7.728151  86.43335 45.088543 106.058304 0 0
1409928057891 215.0395 27.658686 7.918125  86.047226 45.20633 105.99985 0 0
1409928058026 216.18065 28.199362 8.039987  86.63707 45.08521 106.14208 0 0
1409928058097 217.61086 29.067266 7.9835024  87.48253 44.86138 106.28562 0 0
1409928058216 217.49217 28.98315 8.012018  87.40936 44.89328 106.27253 0 0
1409928058289 218.6856 29.689688 8.146823  88.11135 44.729244 106.4061 0 0
1409928058397 218.79657 29.7947 8.353919  88.20563 44.725677 106.40854 0 0
1409928058479 214.89558 27.683842 7.8665886  86.00936 45.2087 105.96805 0 0
1409928058592 215.41255 27.780743 8.190782  86.22643 45.214714 106.05312 0 0
1409928058664 216.50893 28.437761 8.220911  86.85908 45.045235 106.160965 0 0
1409928058727 216.1522 28.28892 8.1577215  86.68074 45.08018 106.11521 0 0
