时间截 R分量 G分量 B分量  Y分量 U分量 V分量 脉搏 血氧
1409927141027 221.28645 34.832344 13.073411  93.647995 43.67625 108.316826 0 0
1409927141139 221.19704 34.79983 13.059427  93.59181 43.685444 108.29774 0 0
1409927141487 221.1847 34.38156 12.950794  93.33949 43.72862 108.382996 0 0
1409927141655 221.32484 33.589428 12.625013  92.91471 43.75716 108.579636 0 0
1409927141711 220.74937 31.25754 11.26767  91.24114 43.886147 108.91734 0 0
1409927141898 220.5589 30.146667 10.825729  90.50815 43.977345 109.09487 0 0
1409927142007 220.77792 27.638308 9.749675  88.97596 44.098957 109.616875 0 0
1409927142177 220.70229 26.595377 9.403412  88.24154 44.190754 109.76323 0 0
1409927142350 222.36807 27.122643 9.984882  89.27456 44.069714 110.11771 0 0
1409927142448 221.82275 26.332045 9.805846  88.60434 44.205288 110.13862 0 0
1409927142629 222.12787 26.638124 9.904428  88.904594 44.155052 110.153564 0 0
1409927142755 222.89958 29.932005 11.393919  91.14991 43.927658 109.69636 0 0
1409927142932 222.54208 29.448437 10.623855  90.668686 43.91914 109.74383 0 0
1409927142991 221.56615 26.624962 9.695768  88.58689 44.239662 110.064476 0 0
1409927143174 220.82964 23.373295 8.477304  86.31815 44.53948 110.55049 0 0
1409927143271 227.27646 19.434206 8.068138  86.25495 44.579453 113.15529 0 0
1409927143413 227.94948 16.655247 7.2567186  84.8307 44.764767 113.951614 0 0
1409927143575 230.80739 16.302773 6.897591  85.592735 44.438725 114.89289 0 0
1409927143714 229.68948 14.300912 6.2990103  83.891174 44.750313 115.02115 0 0
