时间截 R分量 G分量 B分量  Y分量 U分量 V分量 脉搏 血氧
1409910505744 211.01704 35.374557 9.797982  89.186005 44.7975 103.590935 0 0
1409910505855 211.23207 35.561733 9.812682  89.33716 44.755913 103.604454 0 0
1409910506002 211.51846 35.788815 9.863633  89.53654 44.7163 103.621666 0 0
1409910506101 211.94115 36.15134 9.91237  89.837746 44.641148 103.647446 0 0
1409910506264 212.21791 36.399075 9.918854  90.035675 44.586277 103.662315 0 0
1409910506362 210.56963 34.912697 9.771081  88.831924 44.892212 103.58063 0 0
1409910506503 210.82907 35.11198 9.826146  89.0056 44.856277 103.59917 0 0
1409910506581 210.88942 35.197422 9.810404  89.06466 44.835598 103.59596 0 0
1409910506746 210.95203 35.21712 9.842566  89.094765 44.835155 103.60513 0 0
1409910506891 211.47534 35.688908 9.883464  89.47505 44.73771 103.63169 0 0
1409910506974 211.82915 35.9909 9.946732  89.73034 44.685703 103.65083 0 0
1409910507071 212.00174 36.148712 9.99207  89.858986 44.65427 103.659325 0 0
1409910507213 212.35431 36.469597 9.999154  90.1189 44.588463 103.675804 0 0
1409910507288 211.38615 35.60758 9.873294  89.40789 44.753517 103.627525 0 0
1409910507453 210.85706 35.091053 9.812357  89.00282 44.85591 103.60917 0 0
1409910507528 211.18968 35.370285 9.889453  89.238045 44.807163 103.628204 0 0
1409910507669 211.04317 35.226837 9.864297  89.124466 44.83193 103.623566 0 0
1409910507814 211.5061 35.615234 9.940299  89.45146 44.761017 103.6501 0 0
1409910507887 211.7955 35.872173 9.972071  89.66062 44.70784 103.664795 0 0
1409910508019 211.9653 36.031315 9.997045  89.79271 44.682396 103.6718 0 0
1409910508168 212.44989 36.466473 10.072618  90.1463 44.593777 103.697525 0 0
1409910508255 211.72116 35.853905 9.951745  89.630394 44.711796 103.65102 0 0
1409910508401 210.97598 35.108517 9.885924  89.04923 44.862396 103.62966 0 0
1409910508521 211.18918 35.3741 9.943659  89.2451 44.817577 103.62578 0 0
1409910508664 211.10019 35.291862 9.910664  89.17776 44.832996 103.622314 0 0
1409910508773 211.59708 35.689793 9.96181  89.51599 44.7475 103.65547 0 0
1409910508935 211.87881 35.984062 9.992669  89.74202 44.688908 103.66266 0 0
1409910509017 212.34607 36.428345 10.020195  90.09637 44.600834 103.682526 0 0
1409910509161 212.5846 36.624126 10.052135  90.26358 44.5619 103.69771 0 0
1409910509319 211.09555 35.345665 9.847175  89.19656 44.803932 103.61362 0 0
1409910509441 211.21065 35.440598 9.895377  89.27943 44.79651 103.61956 0 0
1409910509520 211.15445 35.396496 9.891901  89.24381 44.807526 103.61526 0 0
1409910509686 211.36333 35.594402 9.920208  89.40057 44.768387 103.62354 0 0
1409910509764 211.81499 36.043358 9.97595  89.754684 44.68039 103.63893 0 0
1409910509929 211.93654 36.159817 9.972136  89.84902 44.658592 103.64304 0 0
1409910510008 212.43932 36.636044 10.011953  90.224556 44.55745 103.66701 0 0
1409910510146 212.45241 36.67332 9.982943  90.242905 44.542084 103.66351 0 0
1409910510209 211.01317 35.37672 9.856992  89.190895 44.807472 103.58875 0 0
1409910510377 211.31944 35.67336 9.913828  89.42919 44.757915 103.600624 0 0
1409910510466 211.1738 35.59327 9.895899  89.34452 44.77789 103.58435 0 0
1409910510600 211.41687 35.786144 9.9272  89.513176 44.73633 103.60104 0 0
1409910510730 211.78885 36.091274 9.950847  89.770195 44.66807 103.62555 0 0
1409910510856 211.98235 36.29005 9.94668  89.92204 44.62625 103.63219 0 0
1409910510951 212.31409 36.60547 10.010795  90.175224 44.568073 103.644035 0 0
1409910511131 210.71323 35.26185 9.796888  89.049065 44.839012 103.547005 0 0
1409910511188 210.82329 35.31518 9.863776  89.11236 44.83393 103.5595 0 0
1409910511318 210.70026 35.21056 9.787643  89.01784 44.83932 103.55417 0 0
1409910511426 210.7887 35.311497 9.823307  89.092606 44.825546 103.55484 0 0
1409910511574 211.0588 35.53621 9.813034  89.281006 44.770184 103.57162 0 0
1409910511657 211.30734 35.771496 9.813516  89.46593 44.718307 103.58242 0 0
1409910511833 211.46553 35.93677 9.8553  89.59346 44.69263 103.58625 0 0
1409910511885 210.44685 35.163216 9.67625  88.914764 44.837215 103.511406 0 0
1409910512009 209.79915 34.589558 9.624154  88.446106 44.95789 103.47794 0 0
1409910512118 209.75543 34.525623 9.70345  88.408134 44.989323 103.47758 0 0
1409910512274 209.69287 34.50918 9.6879425  88.380844 44.991356 103.46628 0 0
1409910512379 209.94229 34.727684 9.705859  88.56242 44.944504 103.47942 0 0
1409910512578 210.21269 34.934624 9.742019  88.73992 44.904243 103.49797 0 0
1409910512618 210.71605 35.38823 9.744896  89.10655 44.801613 103.52417 0 0
1409910512763 210.82669 35.504635 9.708867  89.19056 44.7663 103.52878 0 0
1409910512896 210.14183 35.02198 9.590468  88.75151 44.85414 103.47253 0 0
1409910512967 209.10895 34.09013 9.700039  88.00551 45.08354 103.42057 0 0
1409910513114 209.15834 34.169285 9.720339  88.063736 45.073776 103.41502 0 0
1409910513227 209.06432 34.117565 9.669349  88.00819 45.07422 103.40586 0 0
1409910513343 209.50417 34.49788 9.694362  88.319595 44.99146 103.43024 0 0
1409910513466 209.7656 34.736954 9.711914  88.51085 44.94159 103.44273 0 0
1409910513565 209.99341 35.008686 9.748164  88.71173 44.891537 103.43916 0 0
1409910513726 210.21747 35.18844 9.758255  88.8637 44.849766 103.45596 0 0
1409910513796 208.45973 33.77867 9.228568  87.64438 45.09 103.34734 0 0
1409910514004 211.2262 35.419247 10.376393  89.33349 44.934322 103.60685 0 0
1409910514071 211.28973 35.534218 10.347331  89.405716 44.903854 103.60099 0 0
1409910514248 211.62923 35.861027 10.405976  89.6688 44.84667 103.61195 0 0
1409910514373 211.91725 36.17194 10.434218  89.90223 44.78208 103.6194 0 0
1409910514515 212.2307 36.468307 10.423763  90.135284 44.71625 103.634346 0 0
1409910514664 210.99658 35.53953 10.291875  89.31906 44.91086 103.53755 0 0
1409910514855 210.37543 34.990467 10.196563  88.86896 45.013855 103.50601 0 0
1409910514937 210.33926 35.04487 10.1897135  88.885925 45.005363 103.488594 0 0
1409910515082 210.64513 35.26125 10.249141  89.08371 44.970207 103.51245 0 0
1409910515199 210.94856 35.60892 10.303828  89.34383 44.90685 103.51391 0 0
1409910515355 211.21832 35.850327 10.265521  89.53495 44.84245 103.5295 0 0
1409910515417 211.44563 36.082474 10.3036585  89.71803 44.799843 103.53711 0 0
1409910515558 209.63222 34.641445 10.03099  88.47641 45.078594 103.41539 0 0
1409910515640 209.3723 34.36176 10.079922  88.27009 45.14745 103.406586 0 0
1409910515774 209.49184 34.469154 10.092656  88.35971 45.1263 103.413414 0 0
1409910515895 209.3974 34.452267 10.060117  88.31879 45.123333 103.39833 0 0
1409910516033 209.83102 34.81999 10.133763  88.628944 45.06052 103.42138 0 0
1409910516106 210.14906 35.091274 10.177214  88.857056 45.004765 103.43841 0 0
1409910516279 210.25127 35.20642 10.248099  88.94338 44.99078 103.44073 0 0
1409910516399 210.64825 35.57194 10.283555  89.23316 44.911068 103.46169 0 0
1409910516498 208.67567 34.003033 10.005951  87.88821 45.228283 103.32766 0 0
1409910516669 208.92342 34.220757 10.04164  88.07046 45.184532 103.34005 0 0
1409910516728 208.74832 34.12673 9.993933  87.9698 45.20013 103.32055 0 0
1409910516866 208.94734 34.29194 10.04526  88.111664 45.17461 103.33091 0 0
1409910516991 209.39574 34.675 10.097656  88.42842 45.09362 103.35833 0 0
1409910517116 209.63588 34.89832 10.106888  88.60838 45.045624 103.36802 0 0
1409910517200 208.93433 34.445625 9.96431  88.176865 45.129505 103.304115 0 0
1409910517370 210.40561 34.99271 10.66069  88.94021 45.147865 103.497215 0 0
1409910517451 210.84006 35.3331 10.6401825  89.22929 45.05979 103.528175 0 0
1409910517579 210.65689 35.240417 10.619023  89.12948 45.083775 103.50531 0 0
1409910517672 211.14215 35.657917 10.659245  89.472984 44.994663 103.53518 0 0
1409910517833 211.32854 35.842827 10.665546  89.61728 44.956875 103.54268 0 0
1409910517894 211.67963 36.16944 10.662201  89.87595 44.88211 103.56235 0 0
1409910518106 211.83046 36.308163 10.693255  89.99296 44.85677 103.56963 0 0
1409910518168 209.68845 34.64219 10.403906  88.541954 45.18982 103.41133 0 0
1409910518260 209.85081 34.73289 10.511953  88.64392 45.18987 103.425575 0 0
1409910518426 210.0417 34.891953 10.606576  88.78007 45.16172 103.43708 0 0
1409910518513 210.04182 34.91806 10.565326  88.79295 45.152214 103.43273 0 0
1409910518660 210.47794 35.28496 10.619427  89.10158 45.079376 103.45917 0 0
1409910518729 210.81795 35.607853 10.639245  89.35707 45.00909 103.4757 0 0
1409910518879 211.02386 35.787304 10.609649  89.49712 44.958412 103.48966 0 0
1409910518922 211.31714 36.08974 10.652109  89.73933 44.908386 103.49729 0 0
1409910519089 210.41322 35.40457 10.517864  89.131546 45.042004 103.427 0 0
1409910519158 209.86017 34.924374 10.688789  88.74776 45.167603 103.389946 0 0
1409910519305 210.00877 35.0887 10.700104  88.873825 45.132786 103.39276 0 0
1409910519424 210.17236 35.233242 10.702188  88.98991 45.101772 103.40216 0 0
1409910519595 210.56636 35.65284 10.72707  89.30728 45.011223 103.41399 0 0
1409910519646 211.09264 36.08288 10.795859  89.67436 44.92706 103.44831 0 0
1409910519819 211.20938 36.170197 10.785625  89.750015 44.90453 103.45742 0 0
1409910519941 209.93999 35.198696 10.570456  88.893776 45.0875 103.362785 0 0
1409910520107 210.54485 35.734035 10.645508  89.33418 44.98008 103.39716 0 0
1409910520205 210.50652 35.73617 10.573659  89.31685 44.968777 103.39169 0 0
1409910520350 210.87291 36.09643 10.607305  89.601364 44.89341 103.40627 0 0
1409910520427 211.25316 36.45927 10.678932  89.89531 44.83039 103.420074 0 0
1409910520569 211.44759 36.62345 10.677813  90.028244 44.794037 103.43284 0 0
1409910520620 211.63089 36.88064 10.68905  90.20493 44.742657 103.42287 0 0
1409910520736 210.75978 36.197422 10.551849  89.61501 44.87268 103.36409 0 0
1409910520827 210.3898 35.722355 10.504492  89.27248 44.961746 103.37023 0 0
1409910520947 210.67752 36.00888 10.568373  89.50024 44.91479 103.37992 0 0
1409910521013 210.6129 35.946236 10.551771  89.451836 44.922474 103.377556 0 0
1409910521098 210.851 36.145782 10.588282  89.6163 44.882553 103.39263 0 0
1409910521245 211.05643 36.35406 10.595495  89.77812 44.840572 103.3987 0 0
1409910521430 211.32303 36.58298 10.624154  89.96877 44.79315 103.4143 0 0
1409910521588 211.78206 37.00443 10.666562  90.30767 44.707188 103.43448 0 0
1409910521676 210.34993 35.634636 10.466067  89.211845 44.965443 103.37802 0 0
1409910521811 210.61188 35.833775 10.505599  89.38958 44.929142 103.39768 0 0
1409910521937 210.66994 35.862995 10.494493  89.41324 44.91198 103.40721 0 0
1409910522093 210.91748 36.112995 10.53168  89.612564 44.870285 103.41461 0 0
1409910522239 211.3425 36.508568 10.599401  89.93298 44.79474 103.43427 0 0
1409910522328 211.75435 36.857098 10.654453  90.2259 44.727943 103.45825 0 0
1409910522456 211.65715 36.811615 10.646316  90.17772 44.74388 103.44419 0 0
1409910522560 210.64891 35.752422 10.558008  89.36241 44.9494 103.417816 0 0
1409910522719 210.96187 36.08388 10.59  89.61756 44.8832 103.42727 0 0
1409910522798 210.7963 35.917423 10.508763  89.47923 44.90052 103.42383 0 0
1409910522957 211.10233 36.191822 10.554206  89.706566 44.851772 103.44089 0 0
1409910523080 211.53894 36.601353 10.601484  90.03358 44.769505 103.46018 0 0
1409910523275 211.82811 36.853554 10.663789  90.246315 44.725887 103.474945 0 0
1409910523366 210.42218 35.553215 10.474518  89.189896 44.979347 103.40854 0 0
1409910523536 210.67061 35.7657 10.539609  89.372955 44.944427 103.42195 0 0
1409910523699 210.64317 35.76837 10.559323  89.36997 44.948647 103.41461 0 0
1409910523744 211.20557 36.263973 10.611042  89.77462 44.847603 103.446304 0 0
1409910523855 211.27415 36.32621 10.629974  89.82945 44.83909 103.45036 0 0
1409910526925 211.63588 35.578217 10.8044405  89.56626 44.972786 103.655075 0 0
1409910527064 211.78917 34.66927 10.708477  89.14116 45.080467 103.85638 0 0
1409910527184 213.36403 35.262215 10.897318  89.88664 44.923386 104.08872 0 0
1409910527350 214.02333 35.814335 11.044597  90.36155 44.825676 104.133385 0 0
1409910527569 214.58856 36.17275 10.633243  90.66462 44.683334 104.198204 0 0
1409910527700 213.74684 35.38047 10.602903  90.03223 44.850887 104.15677 0 0
1409910527881 213.98892 35.66374 10.683359  90.253075 44.81591 104.158226 0 0
1409910527971 214.43417 36.020184 11.022292  90.58432 44.788048 104.18057 0 0
1409910528146 214.7225 36.273724 11.02431  90.78811 44.729973 104.19586 0 0
1409910528213 215.1288 36.62966 11.084883  91.07919 44.662476 104.21539 0 0
1409910528375 214.19627 35.841953 10.96457  90.42079 44.817944 104.164085 0 0
1409910528504 213.92342 35.454258 10.862201  90.14159 44.879295 104.17518 0 0
1409910528635 214.12344 35.690613 11.143685  90.33289 44.87758 104.1774 0 0
1409910528667 214.44139 35.951458 11.156549  90.5524 44.818127 104.20034 0 0
1409910528796 214.4749 35.96901 11.159388  90.57114 44.81513 104.20401 0 0
1409910528876 214.73154 36.220806 11.149219  90.76938 44.755207 104.21326 0 0
1409910528933 214.8577 36.33788 11.139114  90.8609 44.72682 104.2182 0 0
1409910529052 214.91344 36.382305 11.165391  90.90314 44.721825 104.2225 0 0
1409910529115 213.81221 35.303776 11.0147915  90.03186 44.92508 104.17461 0 0
1409910529299 213.54355 34.989048 10.802513  89.78499 44.96229 104.17313 0 0
1409910529427 214.19481 35.61543 10.885443  90.295784 44.83755 104.204216 0 0
1409910529581 214.38905 35.75328 10.8932295  90.41764 44.80362 104.221405 0 0
1409910529662 215.10236 36.361237 10.953971  90.92296 44.67672 104.270966 0 0
1409910529881 216.08475 36.992577 11.234349  91.54577 44.578228 104.36909 0 0
1409910529939 223.62485 38.845104 12.595924  94.77738 44.014217 105.79477 0 0
1409910530112 222.37895 38.77012 11.540977  94.24737 43.85901 105.53547 0 0
1409910530227 218.99907 44.147827 8.787213  95.694 42.529064 103.89888 0 0
1409910530358 214.95103 42.868816 7.49918  93.757126 42.68292 103.21846 0 0
1409910530440 211.08418 36.55711 6.6778255  89.43203 43.698517 103.52948 0 0
1409910530616 209.26605 33.844414 6.045521  87.511665 44.124348 103.644325 0 0
1409910530700 209.54762 32.89668 5.6266665  87.07836 44.162163 103.89318 0 0
1409910530849 205.6835 30.863268 5.0559506  84.977005 44.60651 103.45396 0 0
1409910530966 214.964 35.544247 7.3884764  90.03216 43.873203 104.508545 0 0
1409910531104 213.3865 34.70293 6.9879556  89.1648 44.01932 104.33229 0 0
1409910531228 210.9178 32.81793 6.731771  87.53136 44.397396 104.15784 0 0
