时间截 R分量 G分量 B分量  Y分量 U分量 V分量 脉搏 血氧
1409911056564 243.91624 0.7513281 3.3766406  79.78215 45.545 122.83568 0 0
1409911056656 243.4002 0.58846354 3.407617  79.18623 45.722057 122.743515 0 0
1409911056734 243.45485 0.6022526 3.389948  79.22986 45.71031 122.75776 0 0
1409911056840 243.51854 0.64177084 3.4093099  79.32392 45.686977 122.76776 0 0
1409911056899 243.54282 0.62035155 3.4403646  79.320206 45.697083 122.77976 0 0
1409911056946 243.65828 0.65595055 3.4307683  79.433395 45.664894 122.80404 0 0
1409911057060 243.75114 0.68434894 3.4427996  79.52876 45.641666 122.823906 0 0
1409911057112 243.86244 0.71606773 3.5051303  79.651474 45.608566 122.84878 0 0
1409911057221 243.93256 0.7556771 3.5560026  79.74108 45.60026 122.857086 0 0
1409911057287 244.09047 0.76816404 3.541159  79.87203 45.55888 122.90104 0 0
1409911057392 244.23125 0.8556901 3.503737  80.06186 45.49857 122.92094 0 0
1409911057471 243.81604 0.7541797 3.4721093  79.67991 45.592785 122.8226 0 0
1409911057543 243.2925 0.5063802 3.4852083  79.06202 45.778515 122.714165 0 0
1409911057652 243.36317 0.52625 3.4948437  79.124115 45.761147 122.735725 0 0
1409911057694 243.44026 0.5401953 3.490625  79.18806 45.743256 122.75453 0 0
1409911057820 243.41978 0.52798176 3.5032423  79.15991 45.75336 122.74724 0 0
1409911057905 243.555 0.5186589 3.500664  79.23544 45.734947 122.785286 0 0
1409911057956 243.7101 0.5555599 3.5072787  79.37927 45.695885 122.824036 0 0
1409911058068 243.75505 0.5651172 3.5292969  79.43562 45.683723 122.83784 0 0
1409911058108 243.92183 0.69645834 3.3170183  79.60564 45.596745 122.87511 0 0
1409911058206 243.98666 0.70570314 3.339987  79.65922 45.586094 122.89297 0 0
1409911058271 244.14662 0.73445314 3.3477864  79.80922 45.548176 122.92849 0 0
1409911058369 243.73677 0.6627995 3.2867188  79.45392 45.6257 122.82211 0 0
1409911058433 243.35776 0.44626302 3.530703  79.00862 45.79914 122.74536 0 0
1409911058547 243.54417 0.4951172 3.5828645  79.19476 45.764793 122.79378 0 0
1409911058589 243.59761 0.5164193 3.5891666  79.2589 45.744324 122.80502 0 0
1409911058689 243.52266 0.4889974 3.544375  79.17403 45.755104 122.78328 0 0
1409911058770 243.73058 0.5356771 3.5970964  79.37155 45.710884 122.83698 0 0
1409911058879 243.8562 0.6256771 3.4381511  79.560196 45.63789 122.86227 0 0
1409911058922 243.92651 0.64261717 3.447591  79.63239 45.61914 122.88099 0 0
1409911058985 243.9887 0.6705599 3.4304297  79.69621 45.591587 122.893486 0 0
1409911059082 244.07344 0.69682294 3.448047  79.80406 45.568905 122.91213 0 0
1409911059160 244.13104 0.71584636 3.422539  79.8637 45.545 122.92167 0 0
1409911059244 243.31703 0.49786457 3.3514843  79.04806 45.757915 122.728516 0 0
1409911059296 243.3502 0.47397137 3.4822917  79.001366 45.799923 122.74714 0 0
1409911059400 243.40364 0.5072266 3.504349  79.077515 45.78146 122.75571 0 0
1409911059502 243.47672 0.5421224 3.4755208  79.17095 45.744556 122.76914 0 0
1409911059552 243.52391 0.5520833 3.4910417  79.224335 45.738228 122.77711 0 0
1409911059675 243.62787 0.58867186 3.5084245  79.32387 45.71172 122.80349 0 0
1409911059772 243.73068 0.68291664 3.3166537  79.49129 45.625782 122.82547 0 0
1409911059824 243.85933 0.72695315 3.346901  79.63242 45.597916 122.85873 0 0
1409911059926 243.92505 0.7516537 3.3570051  79.71505 45.575077 122.866745 0 0
1409911060004 244.04817 0.78053385 3.381263  79.83975 45.546665 122.89531 0 0
1409911060117 244.12032 0.81576824 3.374336  79.92659 45.513462 122.90797 0 0
1409911060164 243.13531 0.4646354 3.4552343  78.917946 45.811615 122.68341 0 0
1409911060299 243.1589 0.4650651 3.4907813  78.931366 45.815834 122.690056 0 0
1409911060347 243.3401 0.5140365 3.5119922  79.11179 45.76922 122.73078 0 0
1409911060465 243.32661 0.5124479 3.5133593  79.10841 45.767967 122.728905 0 0
1409911060520 243.39807 0.5113802 3.498086  79.15548 45.755 122.747314 0 0
1409911060623 243.54124 0.546875 3.5336459  79.29603 45.722084 122.78099 0 0
1409911060686 243.6564 0.58101565 3.5335677  79.4277 45.676952 122.801956 0 0
1409911060825 243.77171 0.6436068 3.484948  79.52812 45.64349 122.8281 0 0
1409911060840 243.95724 0.68371093 3.4803777  79.69076 45.59578 122.87432 0 0
1409911060943 243.98724 0.701849 3.4642708  79.7331 45.578827 122.8775 0 0
1409911061044 244.03958 0.7339323 3.4235287  79.81462 45.54526 122.8863 0 0
1409911061089 243.24365 0.5019531 3.4132943  79.00289 45.771797 122.70198 0 0
1409911061189 243.22926 0.51368487 3.3584116  79.02008 45.76237 122.71016 0 0
1409911061246 243.39839 0.57045573 3.3634245  79.20141 45.711536 122.75031 0 0
1409911061365 243.39339 0.5789713 3.3572526  79.20967 45.705547 122.74062 0 0
1409911061437 243.44417 0.5882161 3.3745444  79.258736 45.693775 122.75877 0 0
1409911061527 243.62573 0.6407422 3.3710806  79.44307 45.645027 122.79594 0 0
1409911061632 243.78062 0.623763 3.572539  79.54561 45.64888 122.82451 0 0
1409911061695 243.88583 0.6636328 3.5649219  79.6587 45.616615 122.84828 0 0
1409911061812 244.01292 0.704375 3.5378256  79.78829 45.57047 122.87653 0 0
1409911061854 243.94048 0.70954424 3.5263672  79.76026 45.576717 122.84943 0 0
1409911061949 243.49557 0.5926432 3.494427  79.324066 45.6869 122.74018 0 0
1409911062018 243.24875 0.5738672 3.1955209  79.09487 45.70742 122.69719 0 0
1409911062118 243.35979 0.64692706 3.1851432  79.25922 45.65815 122.717865 0 0
1409911062156 243.3537 0.65414065 3.1938412  79.27097 45.65961 122.708694 0 0
1409911062299 243.3337 0.6444401 3.2125  79.25737 45.668465 122.705154 0 0
1409911062377 243.59354 0.7447917 3.1701303  79.54831 45.572292 122.75721 0 0
1409911062416 243.65245 0.7482552 3.1966667  79.60191 45.56357 122.77351 0 0
1409911062535 243.7085 0.7682682 3.173177  79.653984 45.54065 122.78198 0 0
1409911062603 243.86115 0.8321745 3.218203  79.846954 45.4987 122.81281 0 0
1409911062672 243.95802 0.8649609 3.2110808  79.940544 45.471355 122.83461 0 0
1409911062792 244.06209 0.94397134 3.2285807  80.100494 45.431717 122.84799 0 0
1409911062840 243.86375 0.891849 3.1972265  79.93011 45.46591 122.79594 0 0
1409911062945 243.20146 0.68576825 3.1161978  79.254776 45.62776 122.650185 0 0
1409911063017 243.21765 0.6819661 3.242526  79.218765 45.673332 122.66552 0 0
1409911063116 243.21791 0.690625 3.2283072  79.225586 45.66737 122.660706 0 0
1409911063167 243.23282 0.7173698 3.2441146  79.27444 45.657707 122.65927 0 0
1409911063296 243.20885 0.6836328 3.2414322  79.218346 45.67112 122.65711 0 0
1409911063340 243.43651 0.74561197 3.2647786  79.449844 45.60888 122.706566 0 0
1409911063446 243.51161 0.7711849 3.2530339  79.52871 45.58672 122.72078 0 0
1409911063502 243.56047 0.7671614 3.4561198  79.609764 45.592083 122.72706 0 0
1409911063580 243.61594 0.79826826 3.473698  79.68592 45.575962 122.73565 0 0
1409911063639 243.74411 0.8404557 3.4554949  79.81812 45.533905 122.75916 0 0
1409911063786 243.79495 0.8730859 3.5058334  79.89234 45.52479 122.76872 0 0
1409911063829 243.37698 0.78026044 3.4259114  79.51749 45.604168 122.66052 0 0
1409911063955 242.91771 0.618763 3.234388  79.0251 45.706276 122.570885 0 0
1409911064085 243.05005 0.63013023 3.289909  79.11193 45.698696 122.60969 0 0
1409911064110 243.0052 0.6192057 3.2665105  79.07449 45.70797 122.596924 0 0
1409911064202 243.00902 0.6230208 3.2722006  79.077995 45.705208 122.59896 0 0
1409911064285 243.15828 0.6395052 3.2721355  79.20187 45.669533 122.63534 0 0
1409911064383 243.27083 0.67046875 3.2898178  79.31053 45.64349 122.66196 0 0
1409911064441 243.3425 0.67040366 3.2986329  79.36249 45.633125 122.67864 0 0
1409911064559 243.41833 0.71841145 3.3091276  79.473724 45.601196 122.691696 0 0
1409911064654 243.60454 0.7827474 3.345117  79.649025 45.56052 122.740654 0 0
1409911064710 243.15407 0.67971355 3.293737  79.243 45.658905 122.6232 0 0
1409911064831 242.59625 0.51446617 3.2740104  78.6706 45.8132 122.50208 0 0
1409911064866 243.67537 0.6517448 3.860625  79.59992 45.747707 122.824165 0 0
1409911064962 243.71115 0.6570573 3.8958855  79.635506 45.752293 122.83174 0 0
1409911065036 243.65854 0.62523437 3.8984895  79.56781 45.772995 122.81979 0 0
1409911065149 243.7434 0.6326172 3.8826041  79.63168 45.7494 122.84026 0 0
1409911065196 243.93135 0.6878646 3.89125  79.82052 45.695 122.88414 0 0
1409911065393 243.99094 0.72190106 3.8945053  79.905876 45.670963 122.895706 0 0
1409911065451 244.23187 0.8304036 3.915091  80.178154 45.59862 122.93956 0 0
1409911065594 244.3377 0.8803646 3.9322526  80.30754 45.565834 122.960754 0 0
1409911065612 244.27292 0.92359376 3.9291928  80.3186 45.562996 122.928856 0 0
1409911065710 244.03468 0.8695052 3.8842058  80.10577 45.605286 122.87063 0 0
1409911065753 243.34673 0.6201562 3.8114843  79.356995 45.80237 122.732475 0 0
1409911065894 243.38599 0.61966145 3.8131511  79.37742 45.801304 122.74226 0 0
1409911065961 243.40817 0.64783853 3.8175  79.42794 45.784218 122.74013 0 0
1409911065997 243.38406 0.6375521 3.8147917  79.39973 45.792267 122.73563 0 0
1409911066119 243.40308 0.6248958 3.806836  79.39388 45.79271 122.74125 0 0
1409911066193 243.60167 0.6455078 3.8155208  79.55465 45.74349 122.78919 0 0
1409911066296 243.69125 0.665625 3.8109636  79.647705 45.718983 122.80953 0 0
1409911066351 243.81192 0.7107813 3.8215625  79.7671 45.6862 122.83662 0 0
1409911066469 243.90526 0.74429685 3.8646095  79.87159 45.672264 122.85877 0 0
1409911066517 244.06682 0.789388 3.8644402  80.056145 45.61276 122.89339 0 0
1409911066634 244.0062 0.82128906 3.8586848  80.04703 45.61763 122.86654 0 0
1409911066692 243.05995 0.5531901 3.736888  79.099236 45.852394 122.64877 0 0
1409911066785 243.10234 0.5726172 3.69306  79.16095 45.832188 122.67005 0 0
1409911066873 243.20386 0.62295574 3.7204428  79.29389 45.800835 122.689064 0 0
1409911066962 243.13551 0.5967708 3.703737  79.21259 45.818073 122.67219 0 0
1409911067013 243.26599 0.62247396 3.734336  79.34161 45.7869 122.703415 0 0
1409911067136 243.4309 0.6439714 3.720664  79.46353 45.754375 122.74057 0 0
1409911067197 243.55318 0.68726563 3.7508333  79.60875 45.717968 122.76547 0 0
1409911067256 243.6236 0.70023435 3.764414  79.66574 45.70318 122.78086 0 0
1409911067363 243.6563 0.6944401 3.7558203  79.68735 45.69901 122.79052 0 0
1409911067460 243.8861 0.8178125 3.8071225  79.981926 45.625572 122.83172 0 0
1409911067493 243.00438 0.59589845 3.6557553  79.16025 45.81107 122.61531 0 0
1409911067608 242.7322 0.5161458 3.6108072  78.86138 45.890522 122.55747 0 0
1409911067681 242.7488 0.5298828 3.6998436  78.86175 45.90883 122.5663 0 0
1409911067718 242.78891 0.52260417 3.6922655  78.880104 45.901222 122.575264 0 0
1409911067845 242.77385 0.5201823 3.6786067  78.875534 45.897316 122.57414 0 0
1409911067898 242.91927 0.5300391 3.6960027  78.97254 45.87255 122.60904 0 0
1409911068002 242.99141 0.5266927 3.6801562  79.01595 45.859375 122.63021 0 0
1409911068119 243.13197 0.5602734 3.6871483  79.16478 45.815285 122.65938 0 0
1409911068164 243.25974 0.57410157 3.694401  79.268036 45.792316 122.69008 0 0
1409911068264 243.35828 0.6125 3.7151432  79.382614 45.763306 122.71508 0 0
1409911068321 243.4973 0.6134375 3.6690626  79.47601 45.73349 122.75057 0 0
1409911068414 243.49916 0.6057552 3.6597526  79.47745 45.733803 122.74867 0 0
1409911068463 242.53334 0.45272136 3.5622787  78.64682 45.92711 122.50729 0 0
1409911068591 243.35963 0.54541665 4.2113414  79.28177 45.96672 122.77276 0 0
1409911068629 243.37213 0.54174477 4.024596  79.33684 45.930313 122.7888 0 0
1409911068725 243.38676 0.5611849 4.0258856  79.37729 45.91547 122.78945 0 0
1409911068811 243.34084 0.53902346 3.9998307  79.3244 45.92357 122.77812 0 0
1409911068859 243.49297 0.5564844 4.0191145  79.43754 45.89711 122.81526 0 0
1409911069001 243.6113 0.5775 4.003229  79.55021 45.861954 122.84357 0 0
1409911069075 243.76344 0.62513024 4.0001173  79.70474 45.814377 122.877266 0 0
1409911069108 243.84496 0.6622005 4.0252867  79.810524 45.7931 122.8937 0 0
1409911069160 243.90327 0.6699089 4.0001693  79.857994 45.771355 122.907555 0 0
1409911069298 244.01006 0.7424479 4.0516796  80.01126 45.741875 122.92086 0 0
1409911069354 243.47469 0.62694013 3.9047656  79.54398 45.830467 122.78886 0 0
1409911069457 243.05984 0.52208334 3.8953645  79.14009 45.939842 122.6924 0 0
1409911069571 243.13339 0.4983073 3.98638  79.129684 45.959686 122.71221 0 0
1409911069603 243.20198 0.49746093 3.9290495  79.21298 45.932007 122.72555 0 0
1409911069695 243.1439 0.46933594 3.9039323  79.14297 45.947163 122.71287 0 0
1409911069769 243.24469 0.49708334 3.9011848  79.23889 45.917603 122.73609 0 0
1409911069874 243.4339 0.5248828 3.913763  79.390274 45.878777 122.78471 0 0
1409911069914 243.53984 0.5636849 3.9564323  79.526 45.848385 122.804375 0 0
1409911070045 243.58063 0.5566016 3.9689193  79.55213 45.846718 122.817215 0 0
1409911070097 243.80995 0.6451302 3.9582813  79.81155 45.768673 122.86815 0 0
1409911070196 243.89297 0.6769401 3.975625  79.896614 45.747917 122.8856 0 0
1409911070261 243.05037 0.5378776 3.8076954  79.20095 45.89172 122.66354 0 0
1409911070360 242.68338 0.4277474 4.1228776  78.81056 46.05763 122.58706 0 0
1409911070405 242.7412 0.42518228 4.124909  78.83347 46.054688 122.60438 0 0
1409911070516 242.7999 0.39716145 4.1340365  78.83098 46.06224 122.62336 0 0
1409911070595 242.83464 0.4314974 4.1573696  78.90614 46.046017 122.63031 0 0
1409911070647 242.9889 0.44397137 4.1353254  79.018974 46.007915 122.670364 0 0
1409911070803 243.146 0.482487 4.18  79.17523 45.977528 122.70617 0 0
1409911070848 243.27687 0.53617185 3.994375  79.33272 45.905884 122.738075 0 0
1409911070897 243.36395 0.529388 4.000547  79.390205 45.88742 122.76281 0 0
1409911070999 243.45172 0.5686068 4.0014973  79.50109 45.85323 122.780075 0 0
1409911071085 243.70021 0.66398436 4.0997524  79.784546 45.80224 122.835785 0 0
1409911071150 243.7765 0.72563803 4.106276  79.915146 45.76315 122.84005 0 0
1409911071293 242.8488 0.555638 3.9201303  79.11789 45.931225 122.60297 0 0
1409911071314 242.81166 0.5523047 4.1327996  79.0597 45.987343 122.59154 0 0
1409911071426 242.81485 0.5385417 4.1122527  79.0428 45.988335 122.5951 0 0
1409911071493 242.83469 0.4756901 4.073802  78.97483 45.997864 122.60661 0 0
1409911071582 242.86458 0.4483203 4.099935  78.95574 46.011795 122.61588 0 0
1409911071689 243.13474 0.5672786 4.0982814  79.29146 45.914738 122.67794 0 0
1409911071746 243.3374 0.67217445 3.9869661  79.55966 45.82487 122.71862 0 0
1409911071843 243.39151 0.72147137 3.979336  79.653244 45.797997 122.72266 0 0
1409911071888 243.53906 0.79765624 3.9841406  79.826744 45.745106 122.74651 0 0
1409911072015 243.60959 0.8016536 3.9797657  79.871666 45.734116 122.76802 0 0
1409911072102 243.39047 0.8563151 3.9397786  79.8144 45.7325 122.6842 0 0
1409911072145 242.96834 0.7530339 3.9023046  79.41259 45.834194 122.58747 0 0
1409911072266 243.05104 0.7564844 3.9000912  79.46529 45.82388 122.61362 0 0
1409911072311 243.25844 0.8261198 3.9183593  79.681694 45.767994 122.65807 0 0
1409911072395 243.25755 0.8588021 3.9266405  79.7184 45.758827 122.64729 0 0
1409911072470 243.25339 0.8322135 3.8940885  79.68478 45.75315 122.6519 0 0
1409911072557 243.47063 0.9394141 3.9217317  79.94513 45.689114 122.69312 0 0
1409911072598 243.63011 1.036224 3.934362  80.15837 45.627785 122.71776 0 0
1409911072729 243.65994 1.0127474 3.9510026  80.15032 45.634377 122.729454 0 0
1409911072787 243.84645 1.0943489 3.944857  80.37013 45.568775 122.763596 0 0
1409911072912 243.91473 1.1410807 3.9298828  80.45629 45.540363 122.77417 0 0
1409911072980 243.46657 1.0903907 3.8535156  80.14582 45.598255 122.644554 0 0
1409911073100 243.29672 1.0007292 3.85306  79.925446 45.6694 122.61802 0 0
1409911073136 243.4338 1.070625 3.8533595  80.07975 45.621902 122.64552 0 0
1409911073251 243.51021 1.1172135 3.8973436  80.17772 45.607525 122.65888 0 0
1409911073303 243.47343 1.0855469 3.8669922  80.13465 45.60526 122.65039 0 0
1409911073403 243.59839 1.1314974 3.8446355  80.261185 45.558205 122.67742 0 0
1409911073473 243.78004 1.2197136 3.8510938  80.46233 45.51 122.71341 0 0
1409911073580 243.81667 1.2132943 3.849284  80.48634 45.5 122.727135 0 0
1409911073631 243.91234 1.2341015 3.8538802  80.58078 45.477005 122.745155 0 0
1409911073741 244.02188 1.3085546 3.8450391  80.72352 45.43539 122.76539 0 0
1409911073815 244.17854 1.3812109 3.8351302  80.88629 45.382656 122.79562 0 0
1409911073922 244.09239 1.3318881 3.9416275  80.821655 45.413254 122.769585 0 0
1409911074056 243.55339 1.1352605 4.082904  80.29284 45.58565 122.6463 0 0
1409911074158 243.64265 1.0429428 4.084232  80.24181 45.603592 122.695 0 0
1409911074200 243.62547 1.0279558 4.051823  80.21702 45.602577 122.69187 0 0
1409911074325 243.65355 1.0352343 4.0682163  80.236694 45.60086 122.69719 0 0
1409911074419 243.8453 1.0802344 4.0758986  80.418045 45.553932 122.74383 0 0
1409911074476 243.91376 1.1262239 4.0664973  80.50805 45.52456 122.753174 0 0
1409911074611 243.93495 1.0836328 4.068281  80.473854 45.53393 122.7669 0 0
1409911074664 244.13208 1.1650131 4.0641146  80.70156 45.47039 122.80844 0 0
1409911074760 244.17813 1.1541406 4.081276  80.71797 45.468933 122.82536 0 0
1409911074829 243.84416 1.1315755 3.8829558  80.47306 45.497734 122.741486 0 0
1409911074918 243.63506 0.9502474 3.9477475  80.082306 45.62521 122.726715 0 0
1409911074990 243.77348 0.98375 3.9770963  80.19875 45.605625 122.76469 0 0
1409911075121 243.8725 1.0632292 3.9941275  80.339516 45.567135 122.78143 0 0
1409911075148 243.8163 1.018073 4.012253  80.26179 45.59237 122.77086 0 0
1409911075242 243.89458 1.0301692 4.0027604  80.31913 45.57867 122.79214 0 0
1409911075343 244.03813 1.1229688 4.0035157  80.50763 45.52164 122.81745 0 0
1409911075386 244.16089 1.224401 4.0250783  80.6981 45.47276 122.83503 0 0
1409911075487 244.18344 1.2291797 4.0315623  80.721535 45.46604 122.84263 0 0
1409911075594 244.29916 1.2399739 4.029193  80.79894 45.446877 122.87312 0 0
1409911075610 244.45422 1.2423047 4.1447268  80.95421 45.42388 122.90479 0 0
1409911075712 244.39917 1.2159766 4.156914  80.90561 45.438908 122.89211 0 0
1409911075772 243.6976 0.9671094 3.8776562  80.14842 45.596928 122.75341 0 0
1409911075864 243.75797 0.9729557 3.8605208  80.17309 45.591095 122.77781 0 0
1409911075923 243.83557 1.0535678 3.8833854  80.30927 45.56375 122.785934 0 0
1409911076046 243.85245 1.1077083 3.8789454  80.35349 45.54401 122.78359 0 0
1409911076100 243.89973 1.1165625 3.9036589  80.40319 45.53586 122.79614 0 0
1409911076202 243.99568 1.1514714 3.9347916  80.50304 45.522213 122.81745 0 0
1409911076275 244.1075 1.198151 3.9026954  80.626755 45.471874 122.8394 0 0
1409911076371 244.13454 1.1858854 3.9049609  80.63364 45.469715 122.84927 0 0
1409911076438 244.25902 1.1817448 4.04069  80.78978 45.44802 122.87229 0 0
1409911076556 244.34563 1.2186979 4.0822787  80.90113 45.429558 122.8907 0 0
1409911076604 244.52052 1.3272786 4.0770183  81.11082 45.368725 122.92143 0 0
1409911076704 244.12776 1.1994531 4.022409  80.74897 45.449245 122.82466 0 0
1409911076775 243.83089 1.0546224 3.94194  80.3119 45.56685 122.78031 0 0
1409911076879 243.86844 1.0835937 3.9289584  80.355675 45.552345 122.78586 0 0
1409911076925 243.90381 1.1081771 3.944401  80.41039 45.5412 122.79208 0 0
1409911077042 243.85709 1.0964453 3.931289  80.3563 45.554115 122.78318 0 0
1409911077100 244.04604 1.1838542 3.9710026  80.56992 45.503983 122.82031 0 0
1409911077203 244.11203 1.2109635 3.9873307  80.64276 45.48849 122.83273 0 0
1409911077255 244.25209 1.3316927 4.0196095  80.85278 45.436954 122.8469 0 0
1409911077354 244.27219 1.2668229 4.245703  80.89159 45.461327 122.8556 0 0
1409911077413 244.36598 1.2908854 4.2383723  80.97686 45.43565 122.87844 0 0
1409911077544 244.51105 1.340625 4.257643  81.11802 45.39677 122.90596 0 0
1409911077586 243.80646 1.03 4.1696095  80.31388 45.61224 122.776535 0 0
1409911077677 243.8736 1.054401 4.2070575  80.37866 45.6057 122.79623 0 0
1409911077768 244.04271 1.0994922 4.219245  80.53009 45.570858 122.8363 0 0
1409911077860 243.99802 1.0796224 4.215599  80.48138 45.578957 122.828384 0 0
1409911077905 244.07828 1.1201172 4.2690625  80.58082 45.57268 122.84612 0 0
1409911078028 244.13985 1.1001563 4.2239194  80.586624 45.55763 122.86938 0 0
1409911078069 244.35802 1.1709896 4.196966  80.812614 45.486404 122.91568 0 0
1409911078202 244.45099 1.2371094 4.228815  80.9456 45.453854 122.931404 0 0
1409911078264 244.58714 1.2667968 4.224375  81.05682 45.424324 122.966194 0 0
1409911078303 244.68443 1.2910937 4.229219  81.14621 45.399426 122.98839 0 0
1409911078404 244.31084 1.1413542 4.1898046  80.763695 45.495598 122.90474 0 0
1409911078499 244.02344 1.0157422 4.1040626  80.37806 45.607136 122.868385 0 0
1409911078545 244.12021 1.0586329 4.110508  80.47319 45.581486 122.89136 0 0
1409911078644 244.18901 1.0996615 4.1308722  80.563774 45.559452 122.9063 0 0
1409911078744 244.20271 1.0707552 4.2465496  80.57492 45.57125 122.90203 0 0
1409911078792 244.35745 1.1304297 4.262578  80.733826 45.527267 122.93641 0 0
1409911078902 244.47911 1.2004818 4.299232  80.896484 45.49156 122.95635 0 0
1409911078976 244.60338 1.2613542 4.304857  81.036 45.452812 122.98161 0 0
1409911079087 244.71677 1.3394401 4.3540106  81.19229 45.422604 122.99729 0 0
1409911079135 244.85463 1.3777734 4.376055  81.329895 45.38544 123.031746 0 0
1409911079235 244.9326 1.3912109 4.3685155  81.385765 45.37117 123.04732 0 0
1409911079273 244.36328 1.3411849 4.3409505  80.95893 45.481014 122.897316 0 0
1409911079374 244.3049 1.2974609 4.358633  80.86805 45.51745 122.89672 0 0
1409911079430 244.34718 1.2150911 4.3497524  80.79568 45.538254 122.92945 0 0
1409911079526 244.40334 1.2297916 4.349948  80.85156 45.52401 122.94266 0 0
1409911079557 244.40552 1.244349 4.372578  80.86247 45.528046 122.94096 0 0
1409911079691 244.45166 1.2792709 4.372266  80.9211 45.506824 122.94747 0 0
1409911079729 244.68532 1.3688933 4.41694  81.16557 45.445652 122.995155 0 0
1409911079815 244.73334 1.4034766 4.398633  81.230446 45.4256 123.00193 0 0
1409911079912 244.82906 1.4735026 4.4333205  81.36142 45.397343 123.01258 0 0
1409911079960 244.96797 1.5233594 4.4827867  81.503204 45.37479 123.04677 0 0
1409911080059 245.04808 1.5274479 4.4735937  81.55135 45.36409 123.06901 0 0
1409911080174 244.78922 1.4183854 4.452396  81.29181 45.42195 123.01076 0 0
1409911080236 244.48761 1.1866276 4.4297395  80.83085 45.557682 122.98727 0 0
1409911080378 244.59776 1.2235677 4.441367  80.93414 45.533516 123.01279 0 0
1409911080426 244.65318 1.2040625 4.456328  80.95466 45.529766 123.03136 0 0
1409911080526 244.68124 1.2103906 4.4495573  80.978226 45.527943 123.03875 0 0
1409911080597 244.85901 1.2584896 4.456328  81.14984 45.47896 123.07729 0 0
1409911080720 244.96745 1.2332813 4.452214  81.18789 45.46599 123.1093 0 0
1409911080766 245.10463 1.2695313 4.483203  81.330185 45.43586 123.14151 0 0
1409911080891 245.18677 1.3193619 4.4935417  81.42733 45.411144 123.15961 0 0
1409911080956 244.94469 1.1895052 4.428073  81.13044 45.474712 123.10932 0 0
1409911081069 244.58527 0.97790366 4.4540887  80.6573 45.62047 123.05526 0 0
1409911081103 244.68266 0.99545574 4.4775653  80.72761 45.6125 123.08599 0 0
1409911081220 244.74171 1.0098958 4.4653387  80.77701 45.595314 123.09906 0 0
1409911081275 244.76141 0.9927344 4.5104165  80.78455 45.605312 123.10177 0 0
1409911081377 244.81813 1.0105338 4.4896874  80.8317 45.58557 123.11958 0 0
1409911081471 245.0174 1.0991406 4.483763  81.0491 45.52318 123.16263 0 0
1409911081622 245.13104 1.1600131 4.5178385  81.19609 45.488228 123.17867 0 0
1409911081662 245.31703 1.2336068 4.497904  81.393814 45.4237 123.22253 0 0
1409911081787 245.37984 1.2601823 4.5360937  81.47126 45.41763 123.23076 0 0
1409911081843 245.4672 1.3598828 4.4439063  81.61761 45.363827 123.24495 0 0
1409911081949 244.8551 0.99371094 4.3947916  80.83823 45.58336 123.135414 0 0
1409911082046 244.8398 0.96828127 4.4246616  80.78477 45.610783 123.13904 0 0
1409911082101 244.9361 1.0085677 4.433112  80.88466 45.577526 123.15872 0 0
1409911082199 244.9412 1.0079297 4.4484897  80.89162 45.584087 123.15698 0 0
1409911082273 244.99693 1.0102735 4.4634767  80.934235 45.577812 123.17383 0 0
1409911082365 245.12807 1.0626693 4.440091  81.07629 45.527267 123.19857 0 0
1409911082420 245.24188 1.1354948 4.4591665  81.230804 45.487137 123.220184 0 0
1409911082537 245.29167 1.1271224 4.4607944  81.26621 45.48099 123.23498 0 0
1409911082592 245.44724 1.1676693 4.416888  81.39931 45.432785 123.27185 0 0
1409911082697 245.53246 1.1971093 4.4098697  81.480286 45.40182 123.28935 0 0
1409911082825 245.68329 1.27125 4.6084895  81.63807 45.395573 123.32521 0 0
1409911082933 245.06703 0.92917967 4.5890627  80.89208 45.595806 123.20403 0 0
1409911082996 245.24208 0.9859896 4.646289  81.0647 45.568905 123.24807 0 0
1409911083130 245.29016 1.0025911 4.643112  81.12694 45.550415 123.25925 0 0
1409911083180 245.29135 0.95665365 4.649505  81.07844 45.567265 123.26305 0 0
1409911083300 245.41985 1.0234766 4.6713543  81.23806 45.523724 123.29076 0 0
1409911083402 245.58067 1.0832943 4.6977606  81.410614 45.48268 123.32375 0 0
1409911083513 245.70859 1.1434375 4.6684895  81.5117 45.43987 123.35836 0 0
1409911083572 245.82079 1.1980338 4.722487  81.69415 45.406326 123.374535 0 0
1409911083698 245.84755 1.2330469 4.740078  81.75452 45.39443 123.37688 0 0
1409911083754 245.32578 0.943125 4.474128  81.03625 45.547684 123.29094 0 0
1409911083854 245.3637 0.9335026 4.4798045  81.04828 45.54349 123.30133 0 0
1409911083977 245.50583 1.0222136 4.483464  81.24974 45.48737 123.32737 0 0
1409911084043 245.63156 1.0647526 4.465091  81.36034 45.449764 123.34974 0 0
1409911084141 245.82506 1.2226822 4.464427  81.63261 45.368774 123.37498 0 0
1409911084215 246.08995 1.8123828 4.153659  82.26518 45.123257 123.346825 0 0
1409911084316 245.40875 1.8625911 3.8173568  81.88652 45.04906 123.05404 0 0
1409911084383 245.76396 3.3863542 3.9355729  83.384346 44.589714 122.79698 0 0
1409911084533 245.11182 3.8959765 3.0432682  83.32211 44.33193 122.42641 0 0
1409911084574 245.34276 4.0559244 2.7742057  83.64715 44.130627 122.432526 0 0
1409911084682 244.40256 3.3526042 2.7095053  82.63246 44.37513 122.220314 0 0
